plate	position	score	well	wellAnno	finalWellAnno	raw_r1_ch1	raw_r2_ch1	median_ch1	diff_ch1	raw/PlateMedian_r1_ch1	raw/PlateMedian_r2_ch1	normalized_r1_ch1	normalized_r2_ch1	Well2	GeneSymbol	GeneID
2	221	1.26	J05	sample	sample	187808.068465	163339.032658	175573.5505615	-24469.035807	1.15	1.05	2.037	0.488	J5	NCOA5	N/A
4	56	1.26	C08	sample	sample	163600.805903	161749.925837	162675.36587	-1850.88006600001	1.06	1.05	1.32	1.196	C8	DCTN3	N/A
2	258	1.22	K18	sample	sample	175694.803483	192191.583226	183943.1933545	16496.779743	1.08	1.24	0.274	2.174	K18	HIST1H2AD	N/A
2	212	1.21	I20	sample	sample	194884.52381	171243.265471	183063.8946405	-23641.258339	1.19	1.1	1.173	1.246	I20	EIF1	N/A
3	70	1.21	C22	killer	killer	170188.5	163730.831325	166959.6656625	-6457.66867499999	1.15	1.08	1.607	0.806	NA	NA	NA
2	130	1.18	F10	sample	sample	193905.463768	203173.042887	198539.2533275	9267.579119	1.19	1.31	0.724	1.635	F10	POLR2L	N/A
3	187	1.18	H19	sample	sample	127422.377289	169650.973545	148536.675417	42228.596256	0.857	1.11	-0.14	2.496	H19	BAP1	N/A
4	88	1.17	D16	sample	sample	165832.800146	179474.026316	172653.413231	13641.22617	1.08	1.16	0.432	1.908	D16	MCM3	N/A
3	327	1.16	N15	sample	sample	173875.712508	165776.661935	169826.1872215	-8099.05057299999	1.17	1.09	1.343	0.975	N15	BRD8	N/A
1	278	1.15	L14	sample	sample	167756.622905	193730.974041	180743.798473	25974.351136	1.06	1.24	0.353	1.955	L14	HIST1H4I	N/A
2	301	1.15	M13	sample	sample	171475.877953	164054.831568	167765.3547605	-7421.04638499999	1.05	1.06	1.155	1.146	M13	CENPW	N/A
2	30	1.14	B06	sample	sample	169457.099245	165196.157838	167326.6285415	-4260.94140699998	1.04	1.06	1.006	1.284	B6	DNMT3B	N/A
1	351	1.14	O15	sample	sample	179086.361644	163824.089189	171455.2254165	-15262.272455	1.14	1.05	0.91	1.374	O15	KDM2A	N/A
2	103	1.14	E07	sample	sample	190021.999079	182452.994602	186237.4968405	-7569.00447700001	1.17	1.18	0.519	1.763	E7	HIST1H3I	N/A
2	87	1.14	D15	sample	sample	184238.707182	155455.994466	169847.350824	-28782.712716	1.13	1	1.498	0.781	D15	TNRC18	N/A
3	175	1.14	H07	sample	sample	147219.387688	173835.14683	160527.267259	26615.759142	0.991	1.14	0.054	2.223	H7	H3F3A	N/A
3	104	1.14	E08	sample	sample	165799.792899	169472.574194	167636.1835465	3672.78129499999	1.12	1.11	1.235	1.037	E8	ARID3C	N/A
4	329	1.13	N17	sample	sample	172676.992411	173149.44586	172913.2191355	472.453448999993	1.12	1.12	0.148	2.11	N17	REC8	N/A
3	255	1.13	K15	sample	sample	174342.03072	159188.609929	166765.3203245	-15153.420791	1.17	1.05	1.597	0.656	K15	HIST1H4A	N/A
1	126	1.12	F06	sample	sample	172164.291339	193507.822759	182836.057049	21343.53142	1.09	1.24	0.105	2.138	F6	HIST1H3G	N/A
1	138	1.12	F18	sample	sample	196587.810952	153784.873487	175186.3422195	-42802.937465	1.25	0.986	2.232	0	F18	TNKS1BP1	N/A
3	38	1.11	B14	sample	sample	161132.070103	170931.039062	166031.5545825	9798.96895899999	1.08	1.12	0.684	1.537	B14	NRDE2	N/A
4	352	1.1	O16	sample	sample	180281.254072	167241.747427	173761.5007495	-13039.506645	1.17	1.08	0.753	1.445	O16	EME1	N/A
3	172	1.09	H04	sample	sample	150341.558853	180567.823985	165454.691419	30226.265132	1.01	1.19	0.139	2.036	H4	SAP130	N/A
4	203	1.08	I11	sample	sample	177197.808333	178199.02	177698.4141665	1001.211667	1.15	1.15	0.846	1.31	I11	PPP2R5C	N/A
3	67	1.08	C19	sample	sample	150116.658537	155499.771889	152808.215213	5383.11335199999	1.01	1.02	1.25	0.903	C19	CBX1	N/A
3	173	1.07	H05	sample	sample	147580.246238	177022.858471	162301.5523545	29442.612233	0.993	1.16	-0.033	2.176	H5	NAA60	N/A
4	89	1.07	D17	sample	sample	169990.792337	169040.698396	169515.7453665	-950.093940999999	1.1	1.09	0.842	1.298	D17	TP73	N/A
3	348	1.06	O12	sample	sample	155019.145759	182991.234932	169005.1903455	27972.089173	1.04	1.2	0	2.118	O12	KDM1B	N/A
4	244	1.06	K04	sample	sample	184475.949011	190152.744872	187314.3469415	5676.79586100002	1.2	1.23	0.945	1.171	K4	GLTSCR1L	N/A
1	333	1.06	N21	sample	sample	183246.228205	180731.599251	181988.913728	-2514.62895399999	1.16	1.16	1.44	0.673	N21	MSL1	N/A
1	277	1.06	L13	sample	sample	152985.193514	189393.982609	171189.5880615	36408.789095	0.97	1.21	-0.415	2.526	L13	AJUBA	N/A
2	315	1.06	N03	sample	sample	166351.485948	206177.905841	186264.6958945	39826.419893	1.02	1.33	-0.378	2.489	N3	TRIM27	N/A
1	165	1.05	G21	sample	sample	176906.282876	198466.072378	187686.177627	21559.789502	1.12	1.27	0.877	1.22	G21	WDR5	N/A
3	296	1.04	M08	sample	sample	179673.193856	152212.343879	165942.7688675	-27460.849977	1.21	1	2.161	-0.08	M8	HIST1H2AB	N/A
3	205	1.04	I13	sample	sample	152902.148268	174455.648876	163678.898572	21553.500608	1.03	1.15	-0.086	2.165	I13	TRIP12	N/A
1	341	1.03	O05	sample	sample	191863.184466	163345.673371	177604.4289185	-28517.511095	1.22	1.05	1.497	0.555	O5	SMARCA5	N/A
1	178	1.02	H10	sample	sample	177426.634973	153787.163919	165606.899446	-23639.471054	1.12	0.986	1.471	0.578	H10	KDM4E	N/A
3	90	1.02	D18	sample	sample	148572.718619	162325.585714	155449.1521665	13752.867095	1	1.07	0.653	1.381	D18	GSG2	N/A
2	242	1.02	K02	sample	sample	196937.429039	156806.684211	176872.056625	-40130.744828	1.21	1.01	2.175	-0.142	K2	SETD6	N/A
4	129	1.02	F09	sample	sample	193006.602026	158048.936596	175527.769311	-34957.66543	1.25	1.02	2.031	0	F9	KIF22	N/A
4	235	1.02	J19	sample	sample	157917.265477	164832.328926	161374.7972015	6915.06344899998	1.03	1.07	0.786	1.245	J19	C17orf49	N/A
1	147	1.01	G03	sample	sample	166623.252482	200255.171812	183439.212147	33631.91933	1.06	1.28	0.012	2.008	G3	HIST1H3H	N/A
2	202	1	I10	sample	sample	227827.669608	158238.883346	193033.276477	-69588.786262	1.4	1.02	2.615	-0.61	I10	POLQ	N/A
4	293	1	M05	sample	sample	195476.03972	153190.366942	174333.203331	-42285.672778	1.27	0.99	1.997	0.003	M5	EPOP	N/A
4	319	0.99	N07	sample	sample	201765.033129	175896.265233	188830.649181	-25868.767896	1.31	1.14	1.002	0.976	N7	CSNK1A1	N/A
3	182	0.98	H14	sample	sample	165781.014888	150537.624242	158159.319565	-15243.390646	1.12	0.989	1.387	0.576	H14	PARPBP	N/A
1	225	0.97	J09	sample	sample	167764.683486	184797.156911	176280.9201985	17032.473425	1.06	1.19	0.187	1.755	J9	COPRS	N/A
2	172	0.95	H04	sample	sample	188556.318391	179024.790675	183790.554533	-9531.52771600001	1.16	1.15	0.807	1.086	H4	RUVBL1	N/A
1	153	0.94	G09	sample	sample	176506.176627	180000.29899	178253.2378085	3494.122363	1.12	1.15	0.585	1.301	G9	MTF2	N/A
4	125	0.94	F05	sample	sample	178945.206186	178601.894397	178773.5502915	-343.311788999999	1.16	1.15	1.114	0.767	F5	SENP3	N/A
2	58	0.92	C10	sample	sample	197182.005931	172046.63289	184614.3194105	-25135.373041	1.21	1.11	1.346	0.504	C10	HNRNPC	N/A
3	107	0.92	E11	sample	sample	142021.859474	171544.542181	156783.2008275	29522.682707	0.956	1.13	-0.067	1.91	E11	HMGN5	N/A
4	331	0.91	N19	sample	sample	157779.203252	167509.071146	162644.137199	9729.867894	1.02	1.08	0.001	1.828	N19	TP53	N/A
1	248	0.91	K08	sample	sample	172215.786223	168776.161705	170495.973964	-3439.624518	1.09	1.08	0.464	1.358	K8	HIST1H4E	N/A
2	260	0.9	K20	sample	sample	184791.334734	167552.428073	176171.8814035	-17238.906661	1.13	1.08	0.507	1.303	K20	DNTTIP1	N/A
3	304	0.9	M16	sample	sample	176385.427567	133025.521467	154705.474517	-43359.9061	1.19	0.874	2.798	-0.992	M16	HMGA1	N/A
3	219	0.9	J03	sample	sample	171457.397757	175431.926199	173444.661978	3974.52844200001	1.15	1.15	1.447	0.359	J3	HIST1H2AM	N/A
3	140	0.9	F20	sample	sample	182600.68187	156070.973923	169335.8278965	-26529.707947	1.23	1.03	1.745	0.06	F20	TPR	N/A
3	266	0.9	L02	sample	sample	176971.790463	180593.726852	178782.7586575	3621.93638899998	1.19	1.19	1.245	0.553	L2	RAE1	N/A
1	298	0.9	M10	sample	sample	147946.13963	170624.462963	159285.3012965	22678.323333	0.938	1.09	-0.015	1.81	M10	DYDC2	N/A
4	227	0.89	J11	sample	sample	188033.276306	163222.874172	175628.075239	-24810.402134	1.22	1.05	1.657	0.126	J11	RANGAP1	N/A
1	164	0.89	G20	sample	sample	177322.256471	192079.28269	184700.7695805	14757.026219	1.12	1.23	1.378	0.402	G20	HMGB1	N/A
3	229	0.88	J13	sample	sample	179963.257373	155770.60343	167866.9304015	-24192.653943	1.21	1.02	1.593	0.165	J13	DIRAS3	N/A
1	65	0.88	C17	sample	sample	170317.775828	174919.752941	172618.7643845	4601.977113	1.08	1.12	1.306	0.444	C17	APOBEC3C	N/A
1	189	0.88	H21	sample	sample	166743.85445	192263.284974	179503.569712	25519.430524	1.06	1.23	0.187	1.564	H21	HIST1H4D	N/A
2	194	0.86	I02	sample	sample	184859.938739	164148.404806	174504.1717725	-20711.533933	1.13	1.06	1.686	0.041	I2	CBX6	N/A
3	174	0.86	H06	sample	sample	180671.369453	144963.389988	162817.3797205	-35707.979465	1.22	0.952	1.829	-0.106	H6	CENPQ	N/A
3	57	0.85	C09	sample	sample	169239.710243	155026.924464	162133.3173535	-14212.785779	1.14	1.02	1.661	0.048	C9	SMARCC1	N/A
4	155	0.84	G11	sample	sample	185067.419118	188005.334808	186536.376963	2937.91569000002	1.2	1.21	0.831	0.858	G11	PPP2R1A	N/A
1	184	0.83	H16	sample	sample	164770.582759	175324.467413	170047.525086	10553.884654	1.04	1.12	0.673	0.979	H16	OTUB1	N/A
3	44	0.83	B20	sample	sample	161545.612033	154819.056818	158182.3344255	-6726.555215	1.09	1.02	0.649	1.002	B20	PRMT5	N/A
3	133	0.82	F13	sample	sample	171974.332478	175029.610526	173501.971502	3055.27804800001	1.16	1.15	0.775	0.875	F13	TLK1	N/A
4	231	0.82	J15	sample	sample	149422.404072	163401.593904	156411.998988	13979.189832	0.971	1.06	0.469	1.174	J15	SENP6	N/A
4	179	0.82	H11	sample	sample	158670.772231	180501.750224	169586.2612275	21830.977993	1.03	1.17	0	1.641	H11	PPP2R5A	N/A
1	68	0.82	C20	sample	sample	161449.414815	186024.928389	173737.171602	24575.513574	1.02	1.19	0.919	0.714	C20	CHEK1	N/A
2	33	0.81	B09	sample	sample	156996.566919	167609.718016	162303.1424675	10613.151097	0.963	1.08	0.367	1.256	B9	HIST1H1A	N/A
3	139	0.81	F19	sample	sample	166579.132797	152186.114341	159382.623569	-14393.018456	1.12	1	1.709	-0.094	F19	PHC2	N/A
2	40	0.8	B16	sample	sample	182724.44206	158531.525994	170627.984027	-24192.916066	1.12	1.02	1.319	0.286	B16	NMNAT1	N/A
3	281	0.8	L17	sample	sample	176136.171233	146547.725895	161341.948564	-29588.445338	1.19	0.963	2.084	-0.492	L17	CENPT	N/A
1	307	0.79	M19	sample	sample	161520.690444	170350.718692	165935.704568	8830.02824799999	1.02	1.09	0.449	1.136	M19	H1FOO	N/A
2	245	0.79	K05	sample	sample	194198.328076	165688.826087	179943.5770815	-28509.501989	1.19	1.07	1.498	0.083	K5	KDM4B	N/A
1	258	0.78	K18	sample	sample	187203.583333	144112.594841	165658.089087	-43090.988492	1.19	0.924	2.01	-0.448	K18	YY1	N/A
1	294	0.78	M06	sample	sample	168719.210914	164876.715553	166797.9632335	-3842.49536100001	1.07	1.06	0.661	0.899	M6	NDC1	N/A
2	70	0.78	C22	killer	killer	236090.375	118417.684211	177254.0296055	-117672.690789	1.45	0.763	4.038	-2.481	NA	NA	NA
2	237	0.78	J21	sample	sample	169043.272144	143579.319444	156311.295794	-25463.9527	1.04	0.925	1.16	0.392	J21	DNMT1	N/A
1	349	0.77	O13	sample	sample	170495.807044	164220.688109	167358.2475765	-6275.11893499998	1.08	1.05	0.048	1.496	O13	KDM3A	N/A
4	301	0.77	M13	sample	sample	151601.948653	171928.208839	161765.078746	20326.260186	0.985	1.11	0.107	1.425	M13	SYCP1	N/A
1	186	0.77	H18	sample	sample	182638.501355	149090.35964	165864.4304975	-33548.141715	1.16	0.956	1.531	0	H18	HIST4H4	N/A
1	173	0.76	H05	sample	sample	169375.187192	167602.222453	168488.7048225	-1772.96473900002	1.07	1.07	0.73	0.798	H5	AGO1	N/A
3	344	0.76	O08	sample	sample	141346.874684	185033.281057	163190.0778705	43686.406373	0.951	1.22	-0.626	2.137	O8	NUP98	N/A
4	133	0.75	F13	sample	sample	132047.210327	201035.543933	166541.37713	68988.333606	0.858	1.3	-0.947	2.439	F13	SKA3	N/A
1	188	0.74	H20	sample	sample	178858.02886	173535.269065	176196.6489625	-5322.75979499999	1.13	1.11	1.49	-0.002	H20	APOBEC3D	N/A
3	235	0.74	J19	sample	sample	156797.570197	146369.788856	151583.6795265	-10427.781341	1.06	0.962	1.39	0.093	J19	RBM3	N/A
3	56	0.74	C08	sample	sample	167454.931818	154257.043478	160855.987648	-13197.88834	1.13	1.01	1.48	0	C8	INO80C	N/A
1	211	0.73	I19	sample	sample	161599.366569	171049.735202	166324.5508855	9450.368633	1.02	1.1	0.502	0.966	I19	TBP	N/A
1	102	0.73	E06	sample	sample	174429.078869	154600.375516	164514.7271925	-19828.703353	1.11	0.991	1.029	0.421	E6	CBX8	N/A
4	68	0.72	C20	sample	sample	148518.200765	148022.050439	148270.125602	-496.150325999974	0.965	0.956	0.429	1.02	C20	RSL1D1	N/A
1	247	0.72	K07	sample	sample	161667.456907	171562.174914	166614.8159105	9894.71800699999	1.02	1.1	0.46	0.988	K7	KDM7A	N/A
4	63	0.72	C15	sample	sample	125949.537528	163861.823581	144905.6805545	37912.286053	0.818	1.06	-0.175	1.619	C15	MAD2L2	N/A
3	35	0.72	B11	sample	sample	141590.853397	165500.263936	153545.5586665	23909.410539	0.953	1.09	-0.298	1.735	B11	MLH3	N/A
3	196	0.71	I04	sample	sample	163174.206242	162903.80943	163039.007836	-270.396811999992	1.1	1.07	0.662	0.761	I4	TRIM28	N/A
3	162	0.71	G18	sample	sample	141584.519897	160451.085006	151017.8024515	18866.565109	0.953	1.05	0.524	0.899	G18	CNOT8	N/A
4	178	0.7	H10	sample	sample	158921.321884	169779.916493	164350.6191885	10858.594609	1.03	1.1	0.341	1.06	H10	NSL1	N/A
4	86	0.7	D14	sample	sample	139141.113636	175777.502408	157459.308022	36636.388772	0.904	1.14	-0.138	1.536	D14	TRAPPC12	N/A
3	43	0.68	B19	sample	sample	152885.45605	142360.104218	147622.780134	-10525.351832	1.03	0.935	1.085	0.277	B19	MBD3	N/A
3	233	0.67	J17	sample	sample	160672.887872	149507.342227	155090.1150495	-11165.545645	1.08	0.982	1.347	0.001	J17	MUTYH	N/A
1	80	0.67	D08	sample	sample	169328.64691	170785.795222	170057.221066	1457.14831199998	1.07	1.1	0.346	0.986	D8	IWS1	N/A
3	188	0.66	H20	sample	sample	150462.028571	148440.732777	149451.380674	-2021.295794	1.01	0.975	0.344	0.976	H20	FXR1	N/A
1	148	0.66	G04	sample	sample	160564.878788	204638.770769	182601.8247785	44073.891981	1.02	1.31	-0.786	2.104	G4	PUM2	N/A
1	57	0.66	C09	sample	sample	157282.248438	170825.336095	164053.7922665	13543.087657	0.997	1.1	-0.105	1.423	C9	CARM1	N/A
2	147	0.66	G03	sample	sample	164864.583333	185818.121429	175341.352381	20953.538096	1.01	1.2	-0.258	1.574	G3	PHF20	N/A
4	152	0.66	G08	sample	sample	170555.520607	178136.8903	174346.2054535	7581.36969299999	1.11	1.15	0.372	0.944	G8	DSN1	N/A
3	197	0.65	I05	sample	sample	154307.889571	163736.920935	159022.405253	9429.031364	1.04	1.08	0.1	1.193	I5	TNRC6C	N/A
2	136	0.64	F16	sample	sample	199805.543287	176348.484483	188077.013885	-23457.058804	1.22	1.14	1.338	-0.059	F16	APOBEC3G	N/A
1	329	0.63	N17	sample	sample	180287.536702	166376.317215	173331.9269585	-13911.219487	1.14	1.07	1.489	-0.225	N17	NIPBL	N/A
4	207	0.62	I15	sample	sample	148176.767541	159069.799184	153623.2833625	10893.031643	0.963	1.03	0.201	1.048	I15	PRPF4B	N/A
1	82	0.62	D10	sample	sample	162887.157895	163498.05902	163192.6084575	610.901124999975	1.03	1.05	0.719	0.525	D10	H2AFJ	N/A
2	148	0.62	G04	sample	sample	163091.553719	174288.187689	168689.870704	11196.63397	1	1.12	-0.005	1.244	G4	APOBEC3F	N/A
2	290	0.62	M02	sample	sample	145292.19594	176198.656379	160745.4261595	30906.460439	0.891	1.13	-0.064	1.299	M2	ARID4A	N/A
1	343	0.6	O07	sample	sample	176394.304878	163795.80117	170095.053024	-12598.503708	1.12	1.05	0.529	0.679	O7	ESR1	N/A
1	269	0.6	L05	sample	sample	160442.41344	180880.622481	170661.5179605	20438.209041	1.02	1.16	0.08	1.122	L5	ING2	N/A
4	303	0.6	M15	sample	sample	150128.689608	160764.327932	155446.50877	10635.638324	0.975	1.04	0.067	1.133	M15	ORC3	N/A
1	139	0.59	F19	sample	sample	183760.919656	159765.77479	171763.347223	-23995.144866	1.16	1.02	1.182	-0.003	F19	MBD3L4	N/A
4	40	0.59	B16	sample	sample	177161.790728	164967.673036	171064.731882	-12194.117692	1.15	1.07	0.649	0.523	B16	ORC6	N/A
2	340	0.59	O04	sample	sample	170262.674227	177903.906931	174083.290579	7641.232704	1.04	1.15	0.005	1.167	O4	SIRT4	N/A
3	352	0.59	O16	sample	sample	156176.063131	147470.231176	151823.1471535	-8705.831955	1.05	0.969	1.17	0	O16	BAHCC1	N/A
3	115	0.58	E19	sample	sample	124709.92757	166722.216763	145716.0721665	42012.289193	0.839	1.1	-0.515	1.673	E19	ARID2	N/A
3	349	0.58	O13	sample	sample	175610.984866	148872.800162	162241.892514	-26738.184704	1.18	0.978	1.167	-0.009	O13	TOP1	N/A
3	81	0.58	D09	sample	sample	149276.581892	165343.447407	157310.0146495	16066.865515	1	1.09	0.032	1.124	D9	LMNB1	N/A
1	354	0.58	O18	sample	sample	154015.880527	187795.990885	170905.935706	33780.110358	0.976	1.2	-1.209	2.361	O18	CENPO	N/A
1	172	0.58	H04	sample	sample	170491.985554	178684.893701	174588.4396275	8192.90814699998	1.08	1.15	-0.099	1.251	H4	NAA50	N/A
2	93	0.57	D21	sample	sample	176648.614334	142216.584142	159432.599238	-34432.030192	1.08	0.916	1.151	-0.021	D21	KDM4C	N/A
2	309	0.56	M21	sample	sample	154799.427717	160787.566792	157793.4972545	5988.13907499998	0.949	1.04	-0.004	1.13	M21	TDRD1	N/A
3	355	0.55	O19	sample	sample	154565.780488	140696.910663	147631.3455755	-13868.869825	1.04	0.924	1.1	0	O19	BRD9	N/A
1	353	0.55	O17	sample	sample	183173.302122	171743.404199	177458.3531605	-11429.897923	1.16	1.1	0.79	0.307	O17	CHD1L	N/A
4	218	0.54	J02	sample	sample	151043.008069	163982.221626	157512.6148475	12939.213557	0.981	1.06	0.01	1.079	J2	SOX10	N/A
3	256	0.54	K16	sample	sample	133660.065963	173178.340034	153419.2029985	39518.274071	0.899	1.14	-0.336	1.419	K16	SRRT	N/A
2	307	0.54	M19	sample	sample	145006.68114	168166.939231	156586.8101855	23160.258091	0.889	1.08	-0.512	1.591	M19	LIN28A	N/A
4	81	0.53	D09	sample	sample	167870.547863	147874.97559	157872.7617265	-19995.572273	1.09	0.955	1.069	0	D9	IKZF1	N/A
3	77	0.53	D05	sample	sample	155084.966977	163813.57754	159449.2722585	8728.610563	1.04	1.08	0.033	1.034	D5	ESCO1	N/A
2	150	0.53	G06	sample	sample	185476.100313	149741.625843	167608.863078	-35734.47447	1.14	0.964	1.325	-0.258	G6	PHF1	N/A
2	118	0.53	E22	killer	killer	182243.04878	153235.358491	167739.2036355	-29007.690289	1.12	0.987	1.135	-0.074	NA	NA	NA
2	163	0.53	G19	sample	sample	164630.892583	156304.483283	160467.687933	-8326.4093	1.01	1.01	0.432	0.628	G19	WAC	N/A
3	102	0.53	E06	sample	sample	157296.320695	169878.793578	163587.5571365	12582.472883	1.06	1.12	0.131	0.929	E6	CCNT1	N/A
3	82	0.53	D10	sample	sample	145462.476046	171805.650358	158634.063202	26343.174312	0.979	1.13	-0.63	1.69	D10	HIST1H2AK	N/A
1	162	0.52	G18	sample	sample	180264	155797.466887	168030.7334435	-24466.533113	1.14	0.999	1.362	-0.313	G18	TWISTNB	N/A
2	327	0.52	N15	sample	sample	171217.865766	161635.18595	166426.525858	-9582.67981599999	1.05	1.04	0.527	0.509	N15	NTHL1	N/A
4	135	0.52	F15	sample	sample	167007.066074	157625.756716	162316.411395	-9381.309358	1.08	1.02	1.073	-0.04	F15	BECN1	N/A
4	161	0.52	G17	sample	sample	173210.853491	172793.829876	173002.3416835	-417.023614999984	1.13	1.12	0.297	0.736	G17	FOS	N/A
4	198	0.51	I06	sample	sample	158094.766316	171083.918412	164589.342364	12989.152096	1.03	1.11	0	1.029	I6	ANAPC16	N/A
1	36	0.51	B12	sample	sample	165527.800948	156351.608802	160939.704875	-9176.19214599999	1.05	1	0.152	0.861	B12	CECR2	N/A
4	318	0.5	N06	sample	sample	192528.505972	147145.565823	169837.0358975	-45382.940149	1.25	0.951	1.368	-0.361	N6	BOD1L2	N/A
1	332	0.5	N20	sample	sample	171343.273764	175144.273986	173243.773875	3801.00022199997	1.09	1.12	1.096	-0.097	N20	HIST1H2AJ	N/A
2	132	0.5	F12	sample	sample	150395.074885	178020.687961	164207.881423	27625.613076	0.922	1.15	-0.45	1.446	F12	HNRNPA2B1	N/A
4	54	0.49	C06	sample	sample	150183.568768	160459.674367	155321.6215675	10276.105599	0.976	1.04	0.434	0.554	C6	PHC3	N/A
2	238	0.49	J22	neg	neg	173477.465714	143235.70632	158356.586017	-30241.759394	1.06	0.923	1.181	-0.198	NA	NA	NA
2	344	0.49	O08	sample	sample	180315.913884	164281.148478	172298.531181	-16034.765406	1.11	1.06	0.657	0.326	O8	HIST1H2AA	N/A
4	229	0.49	J13	sample	sample	144894.398042	164784.875923	154839.6369825	19890.477881	0.941	1.06	0.169	0.803	J13	SPC25	N/A
3	148	0.49	G04	sample	sample	151852.862876	171746.711155	161799.7870155	19893.848279	1.02	1.13	0.141	0.83	G4	PADI3	N/A
3	36	0.48	B12	sample	sample	146268.551003	170279.617956	158274.0844795	24011.066953	0.984	1.12	-0.467	1.436	B12	CTCF	N/A
4	214	0.48	I22	killer	killer	148088.90566	170121.584071	159105.2448655	22032.678411	0.962	1.1	-0.455	1.408	NA	NA	NA
1	272	0.47	L08	sample	sample	183283.47313	150697.985838	166990.729484	-32585.487292	1.16	0.966	1.02	-0.071	L8	KANSL3	N/A
2	81	0.47	D09	sample	sample	163520.215	162656.893195	163088.5540975	-863.321804999985	1	1.05	0.288	0.658	D9	SMYD2	N/A
2	32	0.47	B08	sample	sample	193643.167506	126902.26305	160272.715278	-66740.904456	1.19	0.817	2.229	-1.289	B8	LEMD2	N/A
2	85	0.47	D13	sample	sample	155740.214149	154433.773117	155086.993633	-1306.441032	0.955	0.995	0.353	0.584	D13	TDRD3	N/A
3	234	0.47	J18	sample	sample	145457.378563	156747.551724	151102.4651435	11290.173161	0.979	1.03	0.517	0.419	J18	GSK3B	N/A
3	276	0.47	L12	sample	sample	149342.146211	180991.984848	165167.0655295	31649.838637	1	1.19	-0.468	1.403	L12	POU5F1	N/A
2	279	0.46	L15	sample	sample	155990.826419	163028.685964	159509.7561915	7037.85954500001	0.956	1.05	-0.062	0.985	L15	HIST2H2AC	N/A
2	355	0.46	O19	sample	sample	170437.086229	159906.700715	165171.893472	-10530.385514	1.04	1.03	0.371	0.55	O19	ALKBH2	N/A
1	292	0.46	M04	sample	sample	171552.00486	161308.750893	166430.3778765	-10243.253967	1.09	1.03	0.511	0.409	M4	BANP	N/A
4	170	0.46	H02	sample	sample	152577.565553	155052.302449	153814.934001	2474.73689600002	0.991	1	0.1	0.817	H2	SOX13	N/A
1	123	0.46	F03	sample	sample	169918.635581	175266.372694	172592.5041375	5347.73711299998	1.08	1.12	-0.012	0.928	F3	POLE4	N/A
3	317	0.45	N05	sample	sample	168676.866915	164741.114044	166708.9904795	-3935.752871	1.13	1.08	0.53	0.377	N5	NUP62	N/A
1	132	0.45	F12	sample	sample	199065.483113	120610.142677	159837.812895	-78455.340436	1.26	0.773	2.165	-1.26	F12	SMAD2	N/A
3	356	0.45	O20	sample	sample	148772.388073	159771.898305	154272.143189	10999.510232	1	1.05	-0.261	1.167	O20	EGFR	N/A
1	50	0.45	C02	sample	sample	140835.48887	183016.596672	161926.042771	42181.107802	0.893	1.17	-0.614	1.515	C2	EIF4G1	N/A
1	98	0.45	E02	sample	sample	147453.290516	170748.267019	159100.7787675	23294.976503	0.935	1.1	-0.27	1.169	E2	RLIM	N/A
1	154	0.45	G10	sample	sample	153110.499449	174286.023574	163698.2615115	21175.524125	0.97	1.12	-0.204	1.1	G10	PARP14	N/A
1	38	0.44	B14	sample	sample	174486.656876	158883.771456	166685.214166	-15602.88542	1.11	1.02	0.884	-0.007	B14	H1FX	N/A
3	307	0.44	M19	sample	sample	149079.003784	137981.802311	143530.4030475	-11097.201473	1	0.907	1.083	-0.21	M19	CITED1	N/A
1	330	0.43	N18	sample	sample	157584.122117	167650.398104	162617.2601105	10066.275987	0.999	1.08	-0.067	0.933	N18	NAP1L3	N/A
2	270	0.43	L06	sample	sample	159955.836186	167388.45765	163672.146918	7432.621464	0.981	1.08	0.003	0.862	L6	PRMT1	N/A
4	91	0.43	D19	sample	sample	139626.350101	163786.224429	151706.287265	24159.874328	0.907	1.06	-0.179	1.042	D19	NR0B1	N/A
3	118	0.43	E22	killer	killer	183908.602649	129008.353293	156458.477971	-54900.249356	1.24	0.848	2.346	-1.487	NA	NA	NA
3	350	0.43	O14	sample	sample	170551.023709	145321.37491	157936.1993095	-25229.648799	1.15	0.955	1.194	-0.337	O14	MAU2	N/A
1	146	0.43	G02	sample	sample	175691.417556	164311.515636	170001.466596	-11379.90192	1.11	1.05	1.148	-0.297	G2	TSNAX	N/A
1	79	0.42	D07	sample	sample	159017	171515.693756	165266.346878	12498.693756	1.01	1.1	0.358	0.491	D7	HIST1H3A	N/A
1	198	0.42	I06	sample	sample	164764.878378	160326.438824	162545.658601	-4438.43955399998	1.04	1.03	0.438	0.412	I6	UHRF2	N/A
4	134	0.42	F14	sample	sample	132343.050483	190087.545872	161215.2981775	57744.495389	0.86	1.23	-0.981	1.816	F14	UVRAG	N/A
4	138	0.42	F18	sample	sample	170199.054326	166622.342776	168410.698551	-3576.71155000001	1.11	1.08	0.698	0.136	F18	PTTG1	N/A
2	92	0.41	D20	sample	sample	168247.654545	154918.105045	161582.879795	-13329.5495	1.03	0.998	0.114	0.708	D20	PARP15	N/A
4	347	0.41	O11	sample	sample	166274.815247	169991.405751	168133.110499	3716.59050400002	1.08	1.1	0	0.819	O11	SEPT7	N/A
3	74	0.41	D02	sample	sample	173805.077784	152815.01983	163310.048807	-20990.057954	1.17	1	1.231	-0.414	D2	ELP3	N/A
