plate	position	score	well	wellAnno	finalWellAnno	raw_r1_ch1	raw_r2_ch1	median_ch1	diff_ch1	raw/PlateMedian_r1_ch1	raw/PlateMedian_r2_ch1	normalized_r1_ch1	normalized_r2_ch1	Well2	GeneSymbol	GeneID
3	159	0.9	G15	sample	sample	203.933081998	179.850821745	191.8919518715	-24.082260253	1.1	0.993	1.707	0.096	G15	PRDM12	N/A
4	250	0.9	K10	sample	sample	213.59826087	219.090132827	216.3441968485	5.491871957	1.09	1.14	0.188	1.615	K10	ORC2	N/A
2	114	0.9	E18	sample	sample	219.781847134	184.021324355	201.9015857445	-35.760522779	1.13	0.985	1.85	-0.052	E18	SUPT5H	N/A
4	325	0.9	N13	sample	sample	230.951960784	184.828169014	207.890064899	-46.12379177	1.18	0.966	1.797	-0.001	N13	SYCP2L	N/A
1	123	0.89	F03	sample	sample	198.06169297	197.934809348	197.998251159	-0.126883622000008	1.05	1.07	0.514	1.269	F3	POLE4	N/A
3	281	0.89	L17	sample	sample	215.017808219	177.256198347	196.137003283	-37.761609872	1.16	0.978	1.783	0	L17	CENPT	N/A
3	219	0.89	J03	sample	sample	207.772217429	203.983394834	205.8778061315	-3.788822595	1.13	1.13	1.41	0.373	J3	HIST1H2AM	N/A
3	228	0.89	J12	sample	sample	212.703473945	178.850505051	195.776989498	-33.852968894	1.15	0.987	1.766	0.011	J12	SMAD1	N/A
2	85	0.88	D13	sample	sample	204.822179732	193.168732126	198.995455929	-11.653447606	1.05	1.03	1.499	0.258	D13	TDRD3	N/A
4	115	0.87	E19	sample	sample	212.00450045	199.214201183	205.6093508165	-12.790299267	1.08	1.04	1.225	0.515	E19	GATAD2A	N/A
4	91	0.87	D19	sample	sample	197.935613682	210.277060576	204.106337129	12.341446894	1.01	1.1	0.62	1.119	D19	NR0B1	N/A
1	318	0.87	N06	sample	sample	212.473451327	190.215017065	201.344234196	-22.258434262	1.12	1.03	1.555	0.183	N6	PDS5B	N/A
3	36	0.86	B12	sample	sample	172.087792642	191.932187202	182.009989922	19.84439456	0.932	1.06	-0.072	1.795	B12	CTCF	N/A
3	194	0.86	I02	sample	sample	181.964102564	196.525974026	189.245038295	14.561871462	0.985	1.08	0	1.718	I2	RAD21	N/A
4	269	0.86	L05	sample	sample	197.595934959	198.883355177	198.239645068	1.28742021799999	1.01	1.04	0.969	0.746	L5	MAX	N/A
2	131	0.86	F11	sample	sample	207.755623722	201.671837709	204.7137307155	-6.08378601300001	1.07	1.08	0.202	1.51	F11	MYBBP1A	N/A
1	148	0.85	G04	sample	sample	185.060606061	229.655384615	207.357995338	44.594778554	0.978	1.24	-0.798	2.497	G4	PUM2	N/A
4	301	0.85	M13	sample	sample	193.514309764	221.025996534	207.270153149	27.51168677	0.99	1.15	0	1.691	M13	SYCP1	N/A
2	39	0.85	B15	sample	sample	185.096980787	185.607730852	185.3523558195	0.510750064999996	0.951	0.993	0.514	1.177	B15	ERCC6	N/A
1	303	0.84	M15	sample	sample	199.152173913	187.198133525	193.175153719	-11.954040388	1.05	1.01	1.613	0.074	M15	TDRD9	N/A
3	290	0.84	M02	sample	sample	194.641060503	210.324503311	202.482781907	15.683442808	1.05	1.16	0	1.687	M2	HIST1H3C	N/A
3	35	0.84	B11	sample	sample	180.410011919	196.259385666	188.3346987925	15.849373747	0.977	1.08	0.021	1.659	B11	MLH3	N/A
3	328	0.84	N16	sample	sample	206.013658537	197.641119221	201.827388879	-8.372539316	1.12	1.09	0.863	0.815	N16	MTA3	N/A
1	292	0.84	M04	sample	sample	200.987849332	195.505357143	198.2466032375	-5.482492189	1.06	1.06	1.446	0.224	M4	BANP	N/A
2	311	0.83	M23	pos	pos	195.103554869	198.335841957	196.719698413	3.23228708800002	1	1.06	0.536	1.119	NA	NA	NA
2	140	0.82	F20	sample	sample	194.367965368	212.646352724	203.507159046	18.278387356	0.998	1.14	-0.121	1.771	F20	CNOT7	N/A
3	140	0.82	F20	sample	sample	209.905359179	185.163265306	197.5343122425	-24.742093873	1.14	1.02	1.648	0	F20	TPR	N/A
4	329	0.82	N17	sample	sample	218.00084317	207.74977252	212.875307845	-10.25107065	1.12	1.09	0.115	1.533	N17	REC8	N/A
2	258	0.82	K18	sample	sample	204.106965174	210.237419355	207.1721922645	6.13045418099998	1.05	1.13	0.245	1.392	K18	HIST1H2AD	N/A
1	270	0.82	L06	sample	sample	185.672605791	211.93556701	198.8040864005	26.262961219	0.981	1.15	-0.329	1.964	L6	INCENP	N/A
2	331	0.81	N19	sample	sample	207.94214876	192.847189232	200.394668996	-15.094959528	1.07	1.03	1.215	0.409	N19	POLD1	N/A
2	107	0.8	E11	sample	sample	220.523952096	168.930481283	194.7272166895	-51.593470813	1.13	0.904	1.614	-0.008	E11	ALKBH3	N/A
2	242	0.8	K02	sample	sample	220.834061135	179.923647146	200.3788541405	-40.910413989	1.13	0.963	1.852	-0.247	K2	SETD6	N/A
3	284	0.8	L20	sample	sample	187.691259022	197.055408971	192.3733339965	9.364149949	1.02	1.09	0	1.601	L20	HIST1H4L	N/A
1	114	0.79	E18	sample	sample	194.063868613	191.360208062	192.7120383375	-2.70366055100001	1.03	1.03	0.665	0.922	E18	ACTR8	N/A
2	349	0.79	O13	sample	sample	186.122931442	210.640499554	198.381715498	24.517568112	0.956	1.13	-0.026	1.61	O13	NUP85	N/A
2	346	0.79	O10	sample	sample	205.722139673	212.535196687	209.12866818	6.81305701400001	1.06	1.14	-0.235	1.818	O10	ARID1B	N/A
2	152	0.79	G08	sample	sample	200.163779528	196.52657602	198.345177774	-3.637203508	1.03	1.05	0.707	0.875	G8	HDAC1	N/A
2	344	0.79	O08	sample	sample	205.041300527	198.138084633	201.58969258	-6.903215894	1.05	1.06	0.595	0.985	O8	HIST1H2AA	N/A
3	57	0.78	C09	sample	sample	203.423180593	177.555806088	190.4894933405	-25.867374505	1.1	0.98	1.55	0	C9	SMARCC1	N/A
3	255	0.77	K15	sample	sample	204.592161017	187.252955083	195.92255805	-17.339205934	1.11	1.03	1.042	0.5	K15	HIST1H4A	N/A
1	277	0.76	L13	sample	sample	190.442162162	207.341614907	198.8918885345	16.899452745	1.01	1.12	-0.416	1.944	L13	AJUBA	N/A
1	65	0.76	C17	sample	sample	195.777777778	201.002941176	198.390359477	5.22516339800001	1.03	1.09	0.72	0.799	C17	APOBEC3C	N/A
4	88	0.76	D16	sample	sample	205.344802343	200.352941176	202.8488717595	-4.991861167	1.05	1.05	0.729	0.788	D16	MCM3	N/A
2	301	0.76	M13	sample	sample	197.561023622	183.991525424	190.776274523	-13.569498198	1.01	0.985	1.677	-0.163	M13	CENPW	N/A
3	233	0.76	J17	sample	sample	205.019450801	180.031322506	192.5253866535	-24.988128295	1.11	0.994	1.301	0.21	J17	MUTYH	N/A
3	185	0.75	H17	sample	sample	177.156626506	197.035014006	187.095820256	19.8783875	0.959	1.09	-0.199	1.708	H17	KANSL2	N/A
3	190	0.75	H22	neg	neg	172.730734361	207.927419355	190.329076858	35.196684994	0.935	1.15	-0.551	2.058	NA	NA	NA
4	293	0.75	M05	sample	sample	222.807242991	182.244628099	202.525935545	-40.562614892	1.14	0.952	2.469	-0.962	M5	EPOP	N/A
1	256	0.75	K16	sample	sample	201.292682927	195.4625789	198.3776309135	-5.83010402699998	1.06	1.06	1.37	0.126	K16	HIST1H1B	N/A
2	308	0.74	M20	sample	sample	206.424345848	179.593079585	193.0087127165	-26.831266263	1.06	0.961	1.689	-0.203	M20	CENPN	N/A
1	130	0.74	F10	sample	sample	208.260465116	189.605313093	198.9328891045	-18.655152023	1.1	1.02	1.6	-0.115	F10	MRE11	N/A
3	46	0.74	B22	neg	neg	188.120036101	178.154947917	183.137492009	-9.96508818400002	1.02	0.983	0.95	0.532	NA	NA	NA
2	290	0.74	M02	sample	sample	178.589585172	200.720164609	189.6548748905	22.130579437	0.917	1.07	-0.238	1.709	M2	ARID4A	N/A
2	148	0.73	G04	sample	sample	202.537190083	202.434914228	202.4860521555	-0.102275855000016	1.04	1.08	0.757	0.71	G4	APOBEC3F	N/A
1	103	0.73	E07	sample	sample	186.766990291	184.821374046	185.7941821685	-1.94561624500002	0.987	0.999	0.911	0.55	E7	ACTR6	N/A
4	52	0.73	C04	sample	sample	182.944516129	216.324463519	199.634489824	33.37994739	0.936	1.13	-0.145	1.605	C4	FAAP100	N/A
2	237	0.73	J21	sample	sample	205.309370988	187.486979167	196.3981750775	-17.822391821	1.05	1	0.953	0.502	J21	DNMT1	N/A
3	346	0.73	O10	sample	sample	187.528384279	210.703501094	199.1159426865	23.175116815	1.02	1.16	-0.429	1.88	O10	WAPL	N/A
3	303	0.72	M15	sample	sample	214.321507761	183.574239714	198.9478737375	-30.747268047	1.16	1.01	1.449	0	M15	CTNNB1	N/A
1	263	0.72	K23	pos	pos	180.662295082	217.896328294	199.279311688	37.234033212	0.954	1.18	-0.707	2.153	NA	NA	NA
2	28	0.72	B04	sample	sample	187.161061947	194.835420394	190.9982411705	7.674358447	0.961	1.04	0.188	1.258	B4	KAT7	N/A
1	38	0.72	B14	sample	sample	201.750333778	178.170684667	189.9605092225	-23.579649111	1.07	0.963	1.305	0.134	B14	H1FX	N/A
4	229	0.71	J13	sample	sample	198.505709625	198.478581979	198.492145802	-0.0271276459999967	1.02	1.04	0.874	0.555	J13	SPC25	N/A
1	174	0.71	H06	sample	sample	202.773060029	195.108803165	198.940931597	-7.66425686399998	1.07	1.05	0.868	0.552	H6	EED	N/A
4	203	0.71	I11	sample	sample	207.838333333	208.151428571	207.994880952	0.313095237999988	1.06	1.09	0.877	0.541	I11	PPP2R5C	N/A
3	175	0.7	H07	sample	sample	183.316961362	201.266963293	192.2919623275	17.950001931	0.993	1.11	0.044	1.364	H7	H3F3A	N/A
4	279	0.7	L15	sample	sample	207.562007874	191.693732194	199.627870034	-15.86827568	1.06	1	1.229	0.178	L15	ORC1	N/A
2	147	0.7	G03	sample	sample	193.583333333	215.469047619	204.526190476	21.885714286	0.994	1.15	-0.055	1.46	G3	PHF20	N/A
4	303	0.7	M15	sample	sample	204.84514797	206.843364198	205.844256084	1.99821622799999	1.05	1.08	0.771	0.634	M15	ORC3	N/A
3	196	0.7	I04	sample	sample	192.44504749	195.5	193.972523745	3.05495250999999	1.04	1.08	0.457	0.943	I4	TRIM28	N/A
2	109	0.7	E13	sample	sample	180.762860728	197.477459016	189.120159872	16.714598288	0.928	1.06	0.026	1.367	E13	H2AFZ	N/A
3	116	0.7	E20	sample	sample	206.31572327	173.338939198	189.827331234	-32.976784072	1.12	0.957	1.392	0	E20	APTX	N/A
2	62	0.69	C14	sample	sample	190.985627837	197.379710145	194.182668991	6.39408230799998	0.981	1.06	0.046	1.344	C14	L3MBTL3	N/A
3	90	0.69	D18	sample	sample	187.288702929	186.731868132	187.0102855305	-0.556834797000022	1.01	1.03	0.849	0.53	D18	GSG2	N/A
1	40	0.69	B16	sample	sample	188.295969773	185.800773694	187.0483717335	-2.49519607900001	0.995	1	0.638	0.738	B16	ASF1B	N/A
3	101	0.68	E05	sample	sample	222.446601942	170.577342048	196.511971995	-51.869259894	1.2	0.942	2.36	-0.992	E5	KDM6B	N/A
4	316	0.68	N04	sample	sample	219.330635838	214.177121771	216.7538788045	-5.153514067	1.12	1.12	0.246	1.119	N4	CSNK2A1	N/A
4	137	0.68	F17	sample	sample	193.372122762	223.027884615	208.2000036885	29.655761853	0.989	1.17	-0.637	2.002	F17	RELA	N/A
2	271	0.68	L07	sample	sample	218.969249692	190.847248577	204.9082491345	-28.122001115	1.12	1.02	1.357	0.004	L7	TSPYL4	N/A
2	260	0.68	K20	sample	sample	197.543417367	200.428073235	198.985745301	2.88465586800001	1.01	1.07	0.121	1.234	K20	DNTTIP1	N/A
2	293	0.68	M05	sample	sample	208.622743682	191.509146341	200.0659450115	-17.113597341	1.07	1.03	1.505	-0.154	M5	RIF1	N/A
3	107	0.67	E11	sample	sample	188.742631579	207.028806584	197.8857190815	18.286175005	1.02	1.14	-0.247	1.591	E11	HMGN5	N/A
3	330	0.67	N18	sample	sample	192.902923977	203.279909707	198.091416842	10.37698573	1.04	1.12	0.16	1.182	N18	CENPV	N/A
2	357	0.67	O21	sample	sample	209.786476868	194.353138075	202.0698074715	-15.433338793	1.08	1.04	0.622	0.709	O21	RRP8	N/A
3	197	0.66	I05	sample	sample	186.357873211	189.354120267	187.855996739	2.99624705600002	1.01	1.05	0.266	1.062	I5	TNRC6C	N/A
3	222	0.66	J06	sample	sample	190.488076312	204.903642773	197.6958595425	14.415566461	1.03	1.13	-0.212	1.539	J6	HELLS	N/A
1	66	0.66	C18	sample	sample	193.265281174	185.868852459	189.5670668165	-7.39642871499998	1.02	1	0.83	0.49	C18	ASXL1	N/A
1	108	0.66	E12	sample	sample	194.199100112	175.646205357	184.9226527345	-18.552894755	1.03	0.949	0.646	0.668	E12	NAP1L2	N/A
4	130	0.65	F10	sample	sample	217.105400697	198.442666667	207.774033682	-18.66273403	1.11	1.04	0.994	0.315	F10	NEK2	N/A
1	147	0.65	G03	sample	sample	191.958865248	199.198657718	195.578761483	7.23979247	1.01	1.08	-0.056	1.359	G3	HIST1H3H	N/A
1	273	0.65	L09	sample	sample	212.897777778	183.904798762	198.40128827	-28.992979016	1.12	0.994	1.319	-0.02	L9	BAZ2B	N/A
1	88	0.64	D16	sample	sample	202.217654172	191.61634349	196.916998831	-10.601310682	1.07	1.04	1.277	0.004	D16	WBP2	N/A
4	256	0.63	K16	sample	sample	220.859392576	205.164325843	213.0118592095	-15.695066733	1.13	1.07	0.678	0.592	K16	MCM10	N/A
3	104	0.63	E08	sample	sample	194.871301775	199.571612903	197.221457339	4.70031112799998	1.06	1.1	0.081	1.183	E8	ARID3C	N/A
4	54	0.63	C06	sample	sample	192.294412607	196.691969197	194.493190902	4.39755658999999	0.984	1.03	0.512	0.745	C6	PHC3	N/A
2	123	0.63	F03	sample	sample	213.706484642	206.598459846	210.152472244	-7.108024796	1.1	1.11	0.861	0.395	F3	ARID1A	N/A
1	291	0.63	M03	sample	sample	195.73870682	177.655145326	186.696926073	-18.083561494	1.03	0.96	1.253	0	M3	MPG	N/A
4	218	0.62	J02	sample	sample	191.019596542	210.789097408	200.904346975	19.769500866	0.977	1.1	0	1.241	J2	SOX10	N/A
2	158	0.62	G14	sample	sample	190.894833948	209.39701174	200.145922844	18.502177792	0.98	1.12	-0.272	1.51	G14	KCNQ1	N/A
1	117	0.62	E21	sample	sample	202.484355444	189.621079046	196.052717245	-12.863276398	1.07	1.03	1.195	0.04	E21	UIMC1	N/A
4	186	0.61	H18	sample	sample	202.703947368	189.944017563	196.3239824655	-12.759929805	1.04	0.992	1.105	0.121	H18	SPRTN	N/A
1	201	0.61	I09	sample	sample	197.609049774	184.521410579	191.0652301765	-13.087639195	1.04	0.997	0.597	0.627	I9	SIRT5	N/A
2	279	0.61	L15	sample	sample	182.086244541	203.042030135	192.564137338	20.955785594	0.935	1.09	-0.026	1.242	L15	HIST2H2AC	N/A
3	44	0.61	B20	sample	sample	171.951244813	179.478219697	175.714732255	7.526974884	0.931	0.991	-0.041	1.252	B20	PRMT5	N/A
1	343	0.6	O07	sample	sample	200.188346883	180.518518519	190.353432701	-19.669828364	1.06	0.976	1.205	-0.001	O7	ESR1	N/A
1	307	0.6	M19	sample	sample	200.320323015	198.78411215	199.5522175825	-1.53621086500002	1.06	1.07	0.744	0.457	M19	H1FOO	N/A
3	327	0.6	N15	sample	sample	213.152586771	185.665806452	199.4091966115	-27.486780319	1.15	1.02	1.18	0.011	N15	BRD8	N/A
3	177	0.59	H09	sample	sample	201.815609756	180.882028666	191.348819211	-20.93358109	1.09	0.998	1.188	0	H9	EIF6	N/A
2	54	0.59	C06	sample	sample	192.520361991	195.811542992	194.1659524915	3.29118100100001	0.989	1.05	0.063	1.121	C6	TBL1XR1	N/A
4	86	0.59	D14	sample	sample	183.78030303	209.599518459	196.6899107445	25.819215429	0.94	1.1	-0.027	1.204	D14	TRAPPC12	N/A
1	46	0.59	B22	neg	neg	193.490253411	178.745681382	186.1179673965	-14.744572029	1.02	0.966	0.549	0.627	NA	NA	NA
1	80	0.58	D08	sample	sample	200.192938209	201.634812287	200.913875248	1.44187407799998	1.06	1.09	0.011	1.158	D8	IWS1	N/A
3	341	0.58	O05	sample	sample	211.518867925	190.995973154	201.2574205395	-20.522894771	1.15	1.05	1.014	0.15	O5	SUV39H1	N/A
2	208	0.58	I16	sample	sample	208.089456869	211.258342304	209.6738995865	3.16888543499999	1.07	1.13	-0.003	1.163	I16	MBD3L5	N/A
1	325	0.58	N13	sample	sample	204.848	192.292517007	198.5702585035	-12.555482993	1.08	1.04	0.514	0.647	N13	SMC1A	N/A
4	318	0.57	N06	sample	sample	238.010857763	184.673417722	211.3421377425	-53.337440041	1.22	0.965	1.557	-0.412	N6	BOD1L2	N/A
3	355	0.57	O19	sample	sample	211.409005629	183.501440922	197.4552232755	-27.907564707	1.14	1.01	1.131	0	O19	BRD9	N/A
4	222	0.56	J06	sample	sample	196.526556777	212.70208901	204.6143228935	16.175532233	1.01	1.11	0	1.123	J6	APC	N/A
3	162	0.56	G18	sample	sample	189.964056483	179.621015348	184.7925359155	-10.343041135	1.03	0.991	1.098	0.017	G18	CNOT8	N/A
4	248	0.56	K08	sample	sample	212.55926893	197.583333333	205.0713011315	-14.975935597	1.09	1.03	0.551	0.561	K8	DYNLL1	N/A
4	326	0.56	N14	sample	sample	215.309715513	196.737163814	206.0234396635	-18.572551699	1.1	1.03	0.63	0.482	N14	ZWINT	N/A
1	26	0.55	B02	sample	sample	191.085526316	172.322717622	181.704121969	-18.762808694	1.01	0.932	0.881	0.223	B2	SCMH1	N/A
3	65	0.55	C17	sample	sample	191.274285714	170.976256983	181.1252713485	-20.298028731	1.04	0.944	0.981	0.116	C17	ZNF451	N/A
3	148	0.55	G04	sample	sample	191.654403567	199.498007968	195.5762057675	7.84360440099999	1.04	1.1	0.513	0.582	G4	PADI3	N/A
3	323	0.54	N11	sample	sample	214.943396226	195.317554241	205.1304752335	-19.625841985	1.16	1.08	0.708	0.376	N11	PCGF5	N/A
2	58	0.54	C10	sample	sample	214.934756821	178.57641196	196.7555843905	-36.358344861	1.1	0.956	1.196	-0.114	C10	HNRNPC	N/A
3	212	0.54	I20	sample	sample	190.547511312	169.307123034	179.927317173	-21.240388278	1.03	0.934	0.626	0.457	I20	KAT6A	N/A
4	244	0.54	K04	sample	sample	210.960457856	222.474358974	216.717408415	11.513901118	1.08	1.16	0.074	1.007	K4	GLTSCR1L	N/A
3	282	0.54	L18	sample	sample	190.994337486	188.20970266	189.602020073	-2.784634826	1.03	1.04	0.618	0.46	L18	MRPL44	N/A
2	307	0.54	M19	sample	sample	169.700135685	199.948168007	184.824151846	30.248032322	0.871	1.07	-0.556	1.629	M19	LIN28A	N/A
4	162	0.53	G18	sample	sample	216.226071103	199.197452229	207.711761666	-17.028618874	1.11	1.04	1.07	0	G18	PPARGC1A	N/A
1	333	0.53	N21	sample	sample	203.698717949	209.078651685	206.388684817	5.379933736	1.08	1.13	0.388	0.681	N21	MSL1	N/A
1	354	0.53	O18	sample	sample	184.410159925	207.90234375	196.1562518375	23.492183825	0.974	1.12	-0.818	1.883	O18	CENPO	N/A
1	82	0.53	D10	sample	sample	198.225761773	191.723830735	194.974796254	-6.50193103799998	1.05	1.04	0.834	0.227	D10	H2AFJ	N/A
3	142	0.53	F22	neg	neg	203.143776824	192.879773692	198.011775258	-10.264003132	1.1	1.06	1.142	-0.086	NA	NA	NA
2	340	0.53	O04	sample	sample	201.878350515	203.851485149	202.864917832	1.97313463400002	1.04	1.09	0.249	0.805	O4	SIRT4	N/A
1	71	0.52	C23	pos	pos	170.851327434	202.908659549	186.8799934915	32.057332115	0.903	1.1	-0.731	1.779	NA	NA	NA
1	198	0.52	I06	sample	sample	189.458333333	185.16	187.3091666665	-4.29833333300002	1	1	0.417	0.625	I6	UHRF2	N/A
1	62	0.52	C14	sample	sample	200.328087167	176.103492885	188.215790026	-24.224594282	1.06	0.952	1.658	-0.616	C14	GSK3A	N/A
1	283	0.52	L19	sample	sample	203.70913663	206.107052897	204.9080947635	2.397916267	1.08	1.11	0.04	0.998	L19	NAP1L5	N/A
3	352	0.52	O16	sample	sample	206.152777778	185.064729194	195.608753486	-21.088048584	1.12	1.02	0.997	0.04	O16	BAHCC1	N/A
1	175	0.51	H07	sample	sample	205.174506829	181.334166667	193.254336748	-23.840340162	1.08	0.98	1.488	-0.459	H7	PADI1	N/A
2	33	0.5	B09	sample	sample	190.700757576	182.326370757	186.5135641665	-8.374386819	0.979	0.976	0.262	0.747	B9	HIST1H1A	N/A
2	338	0.5	O02	sample	sample	194.328	196.97875817	195.653379085	2.65075816999999	0.998	1.05	0.003	1.006	O2	CHD3	N/A
3	58	0.5	C10	sample	sample	192.683417085	171.151943463	181.917680274	-21.531473622	1.04	0.945	1.113	-0.108	C10	TICRR	N/A
2	353	0.5	O17	sample	sample	220.092570037	182.539823009	201.316196523	-37.552747028	1.13	0.977	1.931	-0.935	O17	ASZ1	N/A
1	302	0.5	M14	sample	sample	208.287901991	174.259403372	191.2736526815	-34.028498619	1.1	0.942	2.286	-1.291	M14	DOT1L	N/A
1	315	0.49	N03	sample	sample	213.283832335	173.605670103	193.444751219	-39.678162232	1.13	0.938	1.461	-0.489	N3	GTF2H5	N/A
1	154	0.48	G10	sample	sample	188.725468578	204.569581749	196.6475251635	15.844113171	0.997	1.11	-0.004	0.968	G10	PARP14	N/A
2	179	0.48	H11	sample	sample	215.107664234	185.920031056	200.513847645	-29.187633178	1.1	0.995	0.213	0.74	H11	SIRT6	N/A
1	233	0.47	J17	sample	sample	189.988801792	215.756296801	202.8725492965	25.767495009	1	1.17	-0.221	1.17	J17	RING1	N/A
2	286	0.47	L22	neg	neg	213.165109034	183.380628717	198.2728688755	-29.784480317	1.09	0.982	1.612	-0.666	NA	NA	NA
3	55	0.47	C07	sample	sample	201.094918504	170.963636364	186.029277434	-30.13128214	1.09	0.944	1.463	-0.526	C7	SIRT1	N/A
2	45	0.47	B21	sample	sample	185.144458281	184.394589552	184.7695239165	-0.749868728999985	0.951	0.987	-0.15	1.086	B21	BMI1	N/A
2	61	0.46	C13	sample	sample	185.152929494	183.74243813	184.447683812	-1.410491364	0.951	0.983	0.676	0.253	C13	UBN1	N/A
4	65	0.46	C17	sample	sample	196.147009967	182.922112802	189.5345613845	-13.224897165	1	0.956	0.744	0.182	C17	ELK4	N/A
4	64	0.46	C16	sample	sample	187.367217281	193.960516325	190.663866803	6.59329904399999	0.958	1.01	0.075	0.846	C16	MCM2	N/A
3	43	0.46	B19	sample	sample	181.162357808	172.187344913	176.6748513605	-8.97501289499999	0.981	0.95	0.599	0.317	B19	MBD3	N/A
2	59	0.45	C11	sample	sample	202.305194805	172.136141038	187.2206679215	-30.169053767	1.04	0.921	0.647	0.26	C11	WDR61	N/A
1	209	0.45	I17	sample	sample	202.877764843	190.776280323	196.827022583	-12.10148452	1.07	1.03	0.773	0.13	I17	KDM4A	N/A
1	155	0.45	G11	sample	sample	197.81397739	186.437618147	192.1257977685	-11.376359243	1.05	1.01	0.782	0.118	G11	IGF2	N/A
4	135	0.45	F15	sample	sample	207.547649301	191.510447761	199.529048531	-16.03720154	1.06	1	1.107	-0.21	F15	BECN1	N/A
3	74	0.44	D02	sample	sample	191.419697818	184.335694051	187.8776959345	-7.08400376700001	1.04	1.02	0.651	0.238	D2	ELP3	N/A
3	82	0.44	D10	sample	sample	179.864160097	190.780429594	185.3222948455	10.916269497	0.974	1.05	0	0.885	D10	HIST1H2AK	N/A
1	54	0.44	C06	sample	sample	177.726541555	189.502421308	183.6144814315	11.775879753	0.939	1.02	0.007	0.868	C6	PRDM6	N/A
2	160	0.44	G16	sample	sample	207.782865583	195.082294264	201.4325799235	-12.700571319	1.07	1.04	0.788	0.085	G16	TIMELESS	N/A
4	207	0.43	I15	sample	sample	205.464918498	200.434285714	202.949602106	-5.030632784	1.05	1.05	0.674	0.186	I15	PRPF4B	N/A
1	248	0.43	K08	sample	sample	197.77672209	199.840324763	198.8085234265	2.06360267300002	1.04	1.08	-0.011	0.871	K8	HIST1H4E	N/A
2	56	0.43	C08	sample	sample	185.391050584	186.794059406	186.092554995	1.403008822	0.952	1	-0.04	0.895	C8	HJURP	N/A
2	201	0.43	I09	sample	sample	205.926654741	200.785714286	203.3561845135	-5.14094045499999	1.06	1.07	0.009	0.845	I9	TNRC6B	N/A
2	93	0.43	D21	sample	sample	209.300341297	185.723300971	197.511821134	-23.577040326	1.07	0.994	0.774	0.078	D21	KDM4C	N/A
1	34	0.42	B10	sample	sample	188.489892985	177.200239808	182.8450663965	-11.289653177	0.996	0.958	0.518	0.329	B10	GTF2H4	N/A
1	342	0.42	O06	sample	sample	211.184	169.753857458	190.468928729	-41.430142542	1.12	0.918	1.617	-0.77	O6	TET2	N/A
3	245	0.42	K05	sample	sample	204.462068966	184.917460317	194.6897646415	-19.544608649	1.11	1.02	0.849	-0.005	K5	NUP37	N/A
1	276	0.42	L12	sample	sample	199.293544458	181.421286031	190.3574152445	-17.872258427	1.05	0.981	0.316	0.523	L12	SMARCA4	N/A
3	26	0.42	B02	sample	sample	173.578393352	182.786808794	178.182601073	9.20841544199999	0.94	1.01	0	0.838	B2	AAAS	N/A
3	105	0.42	E09	sample	sample	181.425925926	203.109589041	192.2677574835	21.683663115	0.982	1.12	-0.461	1.295	E9	PIWIL4	N/A
4	134	0.42	F14	sample	sample	172.784103115	230.501146789	201.642624952	57.717043674	0.884	1.2	-1.377	2.21	F14	UVRAG	N/A
1	272	0.41	L08	sample	sample	214.911485774	181.643587726	198.27753675	-33.267898048	1.14	0.982	1.09	-0.267	L8	KANSL3	N/A
1	152	0.41	G08	sample	sample	192.559428061	209.059539919	200.80948399	16.500111858	1.02	1.13	-0.684	1.506	G8	ZC3H7B	N/A
3	174	0.41	H06	sample	sample	208.314757482	172.094295693	190.2045265875	-36.220461789	1.13	0.95	1.273	-0.452	H6	CENPQ	N/A
1	227	0.41	J11	sample	sample	191.774309724	184.071492404	187.922901064	-7.70281732000001	1.01	0.995	0.825	-0.007	J11	MED1	N/A
4	350	0.4	O14	sample	sample	209.862145636	195.677821894	202.769983765	-14.184323742	1.07	1.02	0.803	0.005	O14	KNL1	N/A
2	65	0.4	C17	sample	sample	186.661399549	189.85915493	188.2602772395	3.19775538099998	0.959	1.02	0.31	0.497	C17	KDM3B	N/A
3	67	0.4	C19	sample	sample	179.075493612	180.616359447	179.8459265295	1.54086583500001	0.97	0.997	0.225	0.581	C19	CBX1	N/A
2	248	0.4	K08	sample	sample	177.084468665	212.079045488	194.5817570765	34.994576823	0.909	1.14	-1.454	2.258	K8	AUTS2	N/A
4	351	0.4	O15	sample	sample	209.209964413	192.111346766	200.6606555895	-17.098617647	1.07	1	0.803	-0.002	O15	ORC5	N/A
4	270	0.4	L06	sample	sample	208.409090909	196.872759857	202.640925383	-11.536331052	1.07	1.03	0.577	0.222	L6	BOD1	N/A
3	127	0.4	F07	sample	sample	186.487931034	209.346645367	197.9172882005	22.858714333	1.01	1.16	-0.044	0.84	F7	MEAF6	N/A
1	98	0.39	E02	sample	sample	174.034813926	190.667547918	182.351180922	16.632733992	0.919	1.03	-0.196	0.986	E2	RLIM	N/A
2	32	0.39	B08	sample	sample	201.525188917	164.68986694	183.1075279285	-36.835321977	1.03	0.881	1.334	-0.553	B8	LEMD2	N/A
1	57	0.38	C09	sample	sample	177.7984375	193.436686391	185.6175619455	15.638248891	0.939	1.05	-0.434	1.201	C9	CARM1	N/A
4	158	0.38	G14	sample	sample	199.716489875	208.941395349	204.328942612	9.224905474	1.02	1.09	0.317	0.443	G14	XPO1	N/A
