plate	position	score	well	wellAnno	finalWellAnno	raw_r1_ch1	raw_r2_ch1	median_ch1	diff_ch1	raw/PlateMedian_r1_ch1	raw/PlateMedian_r2_ch1	normalized_r1_ch1	normalized_r2_ch1	Well2	GeneSymbol	GeneID
2	281	1.27	L17	sample	sample	180.367213796	195.459520394	187.913367095	15.092306598	1.01	1.05	0.246	2.284	L17	TTC5	N/A
3	209	1.26	I17	sample	sample	184.322087314	181.984435306	183.15326131	-2.33765200799999	1.03	1.03	0.695	1.824	I17	RNF169	N/A
1	335	1.25	N23	pos2	pos2	181.936103427	186.588413127	184.262258277	4.65230969999999	1.02	1.05	1.021	1.48	NA	NA	NA
3	190	1.25	H22	neg	neg	185.053512748	185.935636494	185.494574621	0.882123745999991	1.03	1.05	0.983	1.517	NA	NA	NA
4	277	1.24	L13	sample	sample	183.442644665	197.162837202	190.3027409335	13.720192537	1.01	1.1	0	2.473	L13	SUGT1	N/A
4	291	1.23	M03	sample	sample	187.369717372	195.560108745	191.4649130585	8.19039137300001	1.03	1.09	0	2.463	M3	FANCF	N/A
4	32	1.23	B08	sample	sample	187.993351576	191.741525301	189.8674384385	3.74817372499999	1.03	1.07	0.916	1.547	B8	DCTN2	N/A
2	148	1.22	G04	sample	sample	181.971676145	188.057799834	185.0147379895	6.086123689	1.02	1.01	1.715	0.72	G4	APOBEC3F	N/A
4	115	1.22	E19	sample	sample	186.584091449	184.178279652	185.3811855505	-2.40581179700001	1.02	1.03	0.946	1.487	E19	GATAD2A	N/A
4	177	1.21	H09	sample	sample	191.544360827	186.079948129	188.812154478	-5.46441269799999	1.05	1.04	1.661	0.763	H9	KIF2C	N/A
2	140	1.21	F20	sample	sample	179.325120478	196.437962368	187.881541423	17.11284189	1	1.06	0.241	2.18	F20	CNOT7	N/A
1	108	1.2	E12	sample	sample	183.971834458	183.788456056	183.880145257	-0.183378401999988	1.03	1.03	0.568	1.828	E12	NAP1L2	N/A
3	231	1.19	J15	sample	sample	172.208138474	188.463811528	180.335975001	16.255673054	0.961	1.06	0.205	2.167	J15	INO80B	N/A
4	297	1.18	M09	sample	sample	186.726027903	192.98659251	189.8563102065	6.26056460700002	1.02	1.08	0.007	2.346	M9	MAD2L1	N/A
2	315	1.17	N03	sample	sample	176.730763313	201.119151512	188.9249574125	24.388388199	0.989	1.08	0.419	1.918	N3	TRIM27	N/A
2	328	1.17	N16	sample	sample	180.057373031	191.774608781	185.915990906	11.71723575	1.01	1.03	0.794	1.536	N16	FAM111A	N/A
3	167	1.15	G23	pos	pos	191.377922901	178.8528682	185.1153955505	-12.525054701	1.07	1.01	2.112	0.197	NA	NA	NA
2	114	1.15	E18	sample	sample	192.466882722	182.845763943	187.6563233325	-9.621118779	1.08	0.984	1.847	0.446	E18	SUPT5H	N/A
3	41	1.14	B17	sample	sample	186.347504149	183.947447017	185.147475583	-2.400057132	1.04	1.04	1.184	1.102	B17	PLAC8	N/A
1	128	1.14	F08	sample	sample	191.92875785	178.055224195	184.9919910225	-13.873533655	1.08	0.998	2.266	0.005	F8	ZBTB1	N/A
3	334	1.13	N22	neg	neg	179.767168516	189.335027082	184.551097799	9.56785856600001	1	1.07	0.3	1.969	NA	NA	NA
3	233	1.13	J17	sample	sample	189.417056357	167.530530233	178.473793295	-21.886526124	1.06	0.945	2.755	-0.49	J17	MUTYH	N/A
4	128	1.12	F08	sample	sample	195.34901619	189.450400975	192.3997085825	-5.89861521499998	1.07	1.06	1.464	0.786	F8	DCTN6	N/A
2	58	1.12	C10	sample	sample	186.753596846	191.898636466	189.326116656	5.14503962000001	1.05	1.03	0.718	1.518	C10	HNRNPC	N/A
4	100	1.11	E04	sample	sample	186.417965634	197.31146384	191.864714737	10.893498206	1.02	1.1	0	2.215	E4	FANCE	N/A
4	159	1.11	G15	sample	sample	191.606723965	188.784726548	190.1957252565	-2.82199741699998	1.05	1.05	0.722	1.489	G15	CDC20	N/A
4	316	1.11	N04	sample	sample	189.59978222	186.760389554	188.180085887	-2.83939266600001	1.04	1.04	1.209	1.002	N4	CSNK2A1	N/A
3	197	1.1	I05	sample	sample	191.54136137	186.729800006	189.135580688	-4.811561364	1.07	1.05	0.596	1.599	I5	TNRC6C	N/A
2	129	1.09	F09	sample	sample	181.347687279	200.915961664	191.1318244715	19.568274385	1.02	1.08	0.276	1.911	F9	NKAP	N/A
4	239	1.09	J23	pos2	pos2	193.02829231	179.484548333	186.2564203215	-13.543743977	1.06	1	2.093	0.082	NA	NA	NA
4	234	1.09	J18	sample	sample	188.311372589	176.827967333	182.569669961	-11.483405256	1.03	0.986	1.855	0.319	J18	H1F0	N/A
4	28	1.08	B04	sample	sample	182.472078539	202.691276907	192.581677723	20.219198368	1	1.13	-0.91	3.067	B4	FANCL	N/A
4	359	1.08	O23	pos	pos	197.89184497	171.375792852	184.633818911	-26.516052118	1.08	0.955	2.667	-0.516	NA	NA	NA
3	322	1.06	N10	sample	sample	176.016171087	191.649984754	183.8330779205	15.633813667	0.982	1.08	-0.288	2.399	N10	HIST1H1C	N/A
3	78	1.05	D06	sample	sample	188.783426704	179.696488892	184.239957798	-9.086937812	1.05	1.01	1.504	0.598	D6	GPX1	N/A
2	351	1.05	O15	sample	sample	175.801383532	188.814406941	182.3078952365	13.013023409	0.984	1.02	0.341	1.758	O15	MORF4L1	N/A
3	352	1.05	O16	sample	sample	182.790319248	173.821226569	178.3057729085	-8.969092679	1.02	0.98	1.577	0.519	O16	BAHCC1	N/A
4	341	1.04	O05	sample	sample	188.960633537	182.408932646	185.6847830915	-6.551700891	1.04	1.02	1.355	0.734	O5	MGA	N/A
1	261	1.04	K21	sample	sample	186.947426356	196.073006938	191.510216647	9.125580582	1.05	1.1	0.376	1.701	K21	PBRM1	N/A
2	235	1.03	J19	sample	sample	183.618795927	195.588845342	189.6038206345	11.970049415	1.03	1.05	0.556	1.51	J19	USP22	N/A
4	334	1.03	N22	neg	neg	189.551604549	176.801105653	183.176355101	-12.750498896	1.04	0.986	2.119	-0.059	NA	NA	NA
2	229	1.03	J13	sample	sample	191.235835023	192.979844053	192.107839538	1.74400903	1.07	1.04	1.765	0.294	J13	SMAD3	N/A
2	221	1.02	J05	sample	sample	183.70719605	195.688714804	189.697955427	11.981518754	1.03	1.05	1.039	1.003	J5	NCOA5	N/A
2	225	1.02	J09	sample	sample	187.245617555	192.285796191	189.765706873	5.04017863600001	1.05	1.04	1.754	0.278	J9	HIST1H2AG	N/A
1	223	1.01	J07	sample	sample	183.299026476	184.222970716	183.760998596	0.923944239999997	1.03	1.03	1.013	1.004	J7	STAG1	N/A
4	175	1.01	H07	sample	sample	197.648009262	184.801021159	191.2245152105	-12.846988103	1.08	1.03	2.015	0	H7	CENPX	N/A
2	299	1	M11	sample	sample	181.924011079	197.387072056	189.6555415675	15.463060977	1.02	1.06	0.457	1.549	M11	HDAC7	N/A
1	56	0.99	C08	sample	sample	185.725855153	178.984358707	182.35510693	-6.74149644599999	1.04	1	1.99	-0.005	C8	H1FNT	N/A
4	71	0.99	C23	pos	pos	190.243985785	182.801724224	186.5228550045	-7.44226156100001	1.04	1.02	1.212	0.771	NA	NA	NA
2	187	0.98	H19	sample	sample	185.591142833	198.676692116	192.1339174745	13.085549283	1.04	1.07	0.438	1.515	H19	SNIP1	N/A
4	42	0.98	B18	sample	sample	182.884767109	184.471152699	183.677959904	1.58638558999999	1	1.03	0.643	1.309	B18	SMC4	N/A
3	143	0.96	F23	pos2	pos2	182.408482106	179.981516106	181.194999106	-2.42696600000002	1.02	1.02	1.095	0.821	NA	NA	NA
3	164	0.96	G20	sample	sample	184.44883814	184.914432506	184.681635323	0.465594366000005	1.03	1.04	1.742	0.171	G20	TRRAP	N/A
3	94	0.94	D22	neg	neg	179.132706623	183.407101851	181.269904237	4.274395228	0.999	1.03	0.622	1.253	NA	NA	NA
3	47	0.94	B23	pos2	pos2	184.291430267	186.705302707	185.498366487	2.41387243999998	1.03	1.05	0.824	1.046	NA	NA	NA
2	317	0.93	N05	sample	sample	176.583358431	202.188307282	189.3858328565	25.604948851	0.989	1.09	-0.258	2.121	N5	HIST1H3B	N/A
1	158	0.93	G14	sample	sample	192.531897998	167.283430382	179.90766419	-25.248467616	1.08	0.938	2.367	-0.506	G14	HIST1H4C	N/A
4	250	0.93	K10	sample	sample	186.843685377	183.480805324	185.1622453505	-3.36288005300003	1.02	1.02	0.771	1.088	K10	ORC2	N/A
3	86	0.92	D14	sample	sample	180.922266571	168.434239159	174.678252865	-12.488027412	1.01	0.95	2.408	-0.564	D14	WRN	N/A
2	238	0.92	J22	neg	neg	184.786218066	190.845495218	187.815856642	6.05927715199999	1.03	1.03	1.264	0.57	NA	NA	NA
4	75	0.92	D03	sample	sample	191.075871848	182.05669979	186.566285819	-9.01917205799998	1.05	1.01	1.648	0.186	D3	SOX18	N/A
2	311	0.91	M23	pos	pos	188.136162399	186.62477411	187.3804682545	-1.511388289	1.05	1	1.583	0.246	NA	NA	NA
1	115	0.91	E19	sample	sample	181.944114949	187.89338033	184.9187476395	5.949265381	1.02	1.05	0.251	1.571	E19	PHF12	N/A
3	115	0.91	E19	sample	sample	189.695570307	189.088964172	189.3922672395	-0.606606134999993	1.06	1.07	1.404	0.414	E19	ARID2	N/A
3	102	0.91	E06	sample	sample	193.990042505	179.993038698	186.9915406015	-13.997003807	1.08	1.02	1.381	0.43	E6	CCNT1	N/A
1	338	0.9	O02	sample	sample	179.006698409	183.763953965	181.385326187	4.75725555600002	1.01	1.03	0.989	0.817	O2	CREBZF	N/A
1	274	0.89	L10	sample	sample	178.323089043	191.590784189	184.956936616	13.267695146	1	1.07	0.005	1.766	L10	LIN28B	N/A
1	94	0.89	D22	neg	neg	187.543804607	181.72590276	184.6348536835	-5.817901847	1.05	1.02	1.524	0.246	NA	NA	NA
2	277	0.87	L13	sample	sample	194.007628397	186.097787673	190.052708035	-7.90984072399999	1.09	1	1.962	-0.214	L13	NSD3	N/A
2	285	0.87	L21	sample	sample	190.850531526	187.37990383	189.115217678	-3.47062769600001	1.07	1.01	1.736	0.01	L21	KDM5C	N/A
1	266	0.87	L02	sample	sample	180.505318046	186.110166207	183.3077421265	5.60484816099998	1.01	1.04	0.863	0.876	L2	PABPC1L	N/A
3	184	0.87	H16	sample	sample	175.011555409	184.964922046	179.9882387275	9.95336663699999	0.976	1.04	0.003	1.732	H16	SIRT2	N/A
4	137	0.86	F17	sample	sample	190.151054745	188.956701385	189.553878065	-1.19435336000001	1.04	1.05	0.59	1.135	F17	RELA	N/A
1	309	0.86	M21	sample	sample	192.485377401	191.371674041	191.928525721	-1.11370335999999	1.08	1.07	1.029	0.685	M21	USP3	N/A
1	325	0.85	N13	sample	sample	181.942551303	178.65437209	180.2984616965	-3.28817921299998	1.02	1	1.577	0.128	N13	SMC1A	N/A
2	173	0.85	H05	sample	sample	182.613942466	201.548239618	192.081091042	18.934297152	1.02	1.09	0.258	1.443	H5	BCDIN3D	N/A
1	301	0.85	M13	sample	sample	177.296663481	191.619313745	184.457988613	14.322650264	0.996	1.07	0.388	1.31	M13	RCOR1	N/A
2	357	0.85	O21	sample	sample	181.036688235	192.658284655	186.847486445	11.62159642	1.01	1.04	0.351	1.342	O21	RRP8	N/A
2	103	0.84	E07	sample	sample	186.503721762	194.094708976	190.299215369	7.590987214	1.04	1.04	0.9	0.772	E7	HIST1H3I	N/A
3	148	0.84	G04	sample	sample	189.491849006	177.385167552	183.438508279	-12.106681454	1.06	1	1.559	0.112	G4	PADI3	N/A
1	211	0.83	I19	sample	sample	183.705521757	185.615934926	184.6607283415	1.91041316899998	1.03	1.04	0.509	1.161	I19	TBP	N/A
3	51	0.83	C03	sample	sample	196.153809225	188.19904725	192.1764282375	-7.954761975	1.09	1.06	1.613	0.05	C3	TNP1	N/A
1	64	0.83	C16	sample	sample	181.379086549	184.587284439	182.983185494	3.20819789000001	1.02	1.03	1.153	0.5	C16	EMSY	N/A
1	61	0.82	C13	sample	sample	179.289000972	184.182795017	181.7358979945	4.89379404499999	1.01	1.03	1.257	0.384	C13	GLMN	N/A
1	344	0.82	O08	sample	sample	180.150753906	179.203402488	179.677078197	-0.947351418000011	1.01	1	1.123	0.508	O8	CNOT6	N/A
4	102	0.81	E06	sample	sample	195.556867689	179.039029955	187.297948822	-16.517837734	1.07	0.998	2.349	-0.721	E6	SCML2	N/A
2	172	0.81	H04	sample	sample	182.295801356	193.897769128	188.096785242	11.601967772	1.02	1.04	0.798	0.83	H4	RUVBL1	N/A
1	172	0.81	H04	sample	sample	180.710336079	187.15653898	183.9334375295	6.44620290099999	1.02	1.05	0.775	0.839	H4	NAA50	N/A
2	85	0.8	D13	sample	sample	184.733436898	194.018665323	189.3760511105	9.28522842499999	1.03	1.04	0.845	0.764	D13	TDRD3	N/A
2	245	0.8	K05	sample	sample	185.167526541	186.53471039	185.8511184655	1.36718384899999	1.04	1	1.57	0.022	K5	KDM4B	N/A
2	298	0.79	M10	sample	sample	191.601880537	182.686092683	187.14398661	-8.915787854	1.07	0.984	1.577	0.009	M10	HIRA	N/A
4	110	0.79	E14	sample	sample	190.507157194	176.772835919	183.6399965565	-13.734321275	1.04	0.985	2.02	-0.44	E14	TTK	N/A
1	205	0.79	I13	sample	sample	188.484067349	175.434924229	181.959495789	-13.04914312	1.06	0.984	2.189	-0.615	I13	CTBP1	N/A
4	283	0.79	L19	sample	sample	191.493243798	175.144839957	183.3190418775	-16.348403841	1.05	0.976	1.573	0	L19	NCL	N/A
3	91	0.79	D19	sample	sample	184.270747702	185.961034994	185.115891348	1.69028729199999	1.03	1.05	1.49	0.081	D19	SPI1	N/A
4	181	0.77	H13	sample	sample	183.541505158	191.315127243	187.4283162005	7.773622085	1.01	1.07	0	1.546	H13	SPAG5	N/A
1	183	0.77	H15	sample	sample	187.98141665	170.22756099	179.10448882	-17.75385566	1.06	0.954	1.564	-0.019	H15	GTF2H3	N/A
4	209	0.76	I17	sample	sample	180.57982671	187.876728415	184.2282775625	7.29690170500001	0.99	1.05	0.192	1.331	I17	NCAPH	N/A
3	84	0.76	D12	sample	sample	172.368403855	184.739711053	178.554057454	12.371307198	0.962	1.04	-0.017	1.539	D12	CENPM	N/A
3	250	0.76	K10	sample	sample	186.419869512	179.269010241	182.8444398765	-7.150859271	1.04	1.01	0.592	0.929	K10	TDG	N/A
3	188	0.75	H20	sample	sample	178.132634496	188.602507058	183.367570777	10.469872562	0.994	1.06	0.614	0.89	H20	FXR1	N/A
1	98	0.75	E02	sample	sample	187.736232032	177.525936565	182.6310842985	-10.210295467	1.06	0.995	1.72	-0.22	E2	RLIM	N/A
4	244	0.75	K04	sample	sample	191.477772841	187.448026063	189.462899452	-4.029746778	1.05	1.04	0.284	1.206	K4	GLTSCR1L	N/A
1	333	0.75	N21	sample	sample	184.998023492	192.649472591	188.8237480415	7.65144909900002	1.04	1.08	-0.084	1.574	N21	MSL1	N/A
1	208	0.74	I16	sample	sample	187.889729834	178.664816471	183.2772731525	-9.22491336300001	1.06	1	1.576	-0.088	I16	PARP3	N/A
1	190	0.74	H22	neg	neg	183.730623736	184.272081659	184.0013526975	0.541457922999996	1.03	1.03	0.693	0.782	NA	NA	NA
4	355	0.74	O19	sample	sample	182.206009469	178.161109642	180.1835595555	-4.044899827	0.999	0.993	0	1.475	O19	NPM3	N/A
1	282	0.73	L18	sample	sample	182.879087276	167.212320691	175.0457039835	-15.666766585	1.03	0.937	2.204	-0.745	L18	HYPM	N/A
3	252	0.73	K12	sample	sample	190.537863191	171.941693002	181.2397780965	-18.596170189	1.06	0.97	1.789	-0.337	K12	SMARCD2	N/A
4	63	0.73	C15	sample	sample	187.759857481	180.500000713	184.129929097	-7.25985676800002	1.03	1.01	0.581	0.87	C15	MAD2L2	N/A
4	47	0.72	B23	pos2	pos2	190.718921504	180.920704485	185.8198129945	-9.79821701900002	1.05	1.01	1.411	0.038	NA	NA	NA
4	349	0.72	O13	sample	sample	191.119959267	177.195385701	184.157672484	-13.924573566	1.05	0.988	1.311	0.12	O13	SYCP3	N/A
4	53	0.71	C05	sample	sample	184.922508448	187.19915181	186.060830129	2.27664336199999	1.01	1.04	0.513	0.916	C5	PELP1	N/A
4	231	0.71	J15	sample	sample	186.350639736	180.164195829	183.2574177825	-6.18644390700001	1.02	1	0.749	0.678	J15	SENP6	N/A
2	136	0.71	F16	sample	sample	189.250795354	175.012467154	182.131631254	-14.2383282	1.06	0.942	2.337	-0.914	F16	APOBEC3G	N/A
1	212	0.71	I20	sample	sample	185.433462771	190.265511651	187.849487211	4.83204888	1.04	1.07	-0.037	1.455	I20	SMUG1	N/A
1	161	0.71	G17	sample	sample	184.511498106	169.707068797	177.1092834515	-14.804429309	1.04	0.951	1.612	-0.194	G17	PYGO2	N/A
3	257	0.71	K17	sample	sample	183.422452885	179.075422324	181.2489376045	-4.34703056100003	1.02	1.01	0	1.416	K17	HMGN2	N/A
2	157	0.71	G13	sample	sample	185.967243463	191.219092303	188.593167883	5.25184884000001	1.04	1.03	1.069	0.344	G13	SETD3	N/A
2	222	0.7	J06	sample	sample	179.677786856	198.802721055	189.2402539555	19.124934199	1.01	1.07	0.286	1.119	J6	HMGA2	N/A
1	42	0.7	B18	sample	sample	175.949626958	174.926336464	175.437981711	-1.02329049400001	0.989	0.981	0.795	0.605	B18	EXOSC10	N/A
4	35	0.7	B11	sample	sample	189.852228628	175.54870418	182.700466404	-14.303524448	1.04	0.979	1.577	-0.181	B11	PMF1	N/A
3	127	0.69	F07	sample	sample	188.728669558	177.154947951	182.9418087545	-11.573721607	1.05	0.999	1.114	0.274	F7	MEAF6	N/A
2	76	0.69	D04	sample	sample	174.583827424	191.387967542	182.985897483	16.804140118	0.977	1.03	0.16	1.224	D4	CENPA	N/A
1	182	0.69	H14	sample	sample	179.112627206	187.614238535	183.3634328705	8.50161132899999	1.01	1.05	-0.775	2.153	H14	RCBTB1	N/A
2	59	0.69	C11	sample	sample	187.020545127	184.706239735	185.863392431	-2.31430539199999	1.05	0.994	1.75	-0.378	C11	WDR61	N/A
1	191	0.68	H23	pos2	pos2	181.368426265	186.616175581	183.992300923	5.24774931599998	1.02	1.05	0.245	1.123	NA	NA	NA
3	104	0.68	E08	sample	sample	185.965462732	182.064580498	184.015021615	-3.90088223399999	1.04	1.03	0.609	0.755	E8	ARID3C	N/A
2	303	0.68	M15	sample	sample	179.008549402	189.113779353	184.0611643775	10.105229951	1	1.02	0.294	1.067	M15	CENPB	N/A
1	75	0.68	D03	sample	sample	175.348358875	189.950037835	182.649198355	14.60167896	0.986	1.06	-0.227	1.584	D3	SIN3B	N/A
4	251	0.68	K11	sample	sample	182.035476426	181.243838656	181.639657541	-0.791637769999994	0.998	1.01	-0.089	1.446	K11	RASSF2	N/A
2	33	0.67	B09	sample	sample	178.975659285	193.613301278	186.2944802815	14.637641993	1	1.04	0.523	0.821	B9	HIST1H1A	N/A
4	172	0.67	H04	sample	sample	193.530957961	185.736341119	189.63364954	-7.79461684200001	1.06	1.04	0.985	0.352	H4	GLTSCR1	N/A
1	132	0.66	F12	sample	sample	186.207590222	176.093684903	181.1506375625	-10.113905319	1.05	0.987	0.827	0.502	F12	SMAD2	N/A
3	218	0.66	J02	sample	sample	170.684772999	180.438110064	175.5614415315	9.75333706500001	0.952	1.02	-0.046	1.371	J2	BRPF3	N/A
1	252	0.66	K12	sample	sample	179.586548429	178.882770267	179.234659348	-0.703778161999992	1.01	1	0.378	0.94	K12	HIST1H3F	N/A
3	343	0.66	O07	sample	sample	188.112585853	177.140158641	182.626372247	-10.972427212	1.05	0.999	0.644	0.672	O7	UBE2B	N/A
3	138	0.66	F18	sample	sample	162.409996821	181.618322233	172.014159527	19.208325412	0.906	1.02	-0.78	2.095	F18	HMGN3	N/A
1	341	0.65	O05	sample	sample	177.624401848	187.513292039	182.5688469435	9.888890191	0.998	1.05	0.41	0.895	O5	SMARCA5	N/A
2	247	0.65	K07	sample	sample	177.84493234	197.347477807	187.5962050735	19.502545467	0.996	1.06	-0.041	1.342	K7	BRMS1	N/A
2	209	0.64	I17	sample	sample	181.276996462	191.459733357	186.3683649095	10.182736895	1.01	1.03	0.508	0.768	I17	TSPY8	N/A
1	323	0.64	N11	sample	sample	186.850938354	178.320022716	182.585480535	-8.53091563799998	1.05	1	1.384	-0.109	N11	GIGYF2	N/A
4	125	0.63	F05	sample	sample	194.673145954	184.579851694	189.626498824	-10.09329426	1.07	1.03	1.585	-0.319	F5	SENP3	N/A
4	221	0.63	J05	sample	sample	185.752538362	183.715850448	184.734194405	-2.036687914	1.02	1.02	1.061	0.2	J5	LAS1L	N/A
2	55	0.63	C07	sample	sample	185.164884026	190.074412978	187.619648502	4.90952895199999	1.04	1.02	1.113	0.146	C7	ZNRD1	N/A
3	230	0.62	J14	sample	sample	171.404948904	169.590813203	170.4978810535	-1.814135701	0.956	0.957	1.078	0.16	J14	SETD1A	N/A
1	279	0.62	L15	sample	sample	181.097885112	172.645082943	176.8714840275	-8.452802169	1.02	0.968	0.89	0.345	L15	CLOCK	N/A
2	67	0.62	C19	sample	sample	182.343246936	190.863471157	186.6033590465	8.52022422099998	1.02	1.03	0.064	1.17	C19	WDR82	N/A
4	190	0.61	H22	neg	neg	194.822224524	174.62713993	184.724682227	-20.195084594	1.07	0.973	2.123	-0.901	NA	NA	NA
3	35	0.61	B11	sample	sample	184.706518013	190.267157427	187.48683772	5.56063941400001	1.03	1.07	0.053	1.161	B11	MLH3	N/A
1	300	0.61	M12	sample	sample	182.391676042	179.503908935	180.9477924885	-2.887767107	1.03	1.01	0.514	0.697	M12	PRMT8	N/A
4	235	0.6	J19	sample	sample	181.850023129	179.883723692	180.8668734105	-1.966299437	0.997	1	0.192	1.01	J19	C17orf49	N/A
2	286	0.6	L22	neg	neg	189.589140611	179.086797214	184.3379689125	-10.502343397	1.06	0.964	1.901	-0.703	NA	NA	NA
4	91	0.6	D19	sample	sample	183.625095535	177.208210599	180.416653067	-6.416884936	1.01	0.988	0.401	0.794	D19	NR0B1	N/A
1	201	0.6	I09	sample	sample	184.479167796	176.686959099	180.5830634475	-7.79220869700001	1.04	0.991	0.807	0.384	I9	SIRT5	N/A
2	254	0.6	K14	sample	sample	183.692512569	185.388390957	184.540451763	1.69587838800001	1.03	0.998	0.676	0.514	K14	PPP3CA	N/A
3	140	0.59	F20	sample	sample	170.423984071	189.180025477	179.802004774	18.756041406	0.951	1.07	-0.159	1.349	F20	TPR	N/A
4	90	0.59	D18	sample	sample	185.827713305	172.584470849	179.206092077	-13.243242456	1.02	0.962	1.341	-0.158	D18	SMC6	N/A
3	46	0.59	B22	neg	neg	183.938047584	183.100445584	183.519246584	-0.837602000000004	1.03	1.03	0.762	0.409	NA	NA	NA
2	275	0.58	L11	sample	sample	185.829509015	185.14696102	185.4882350175	-0.682547995000022	1.04	0.997	1.305	-0.137	L11	ZC3H10	N/A
1	80	0.58	D08	sample	sample	182.288292994	182.806834835	182.5475639145	0.518541841000001	1.02	1.02	0.594	0.572	D8	IWS1	N/A
1	51	0.58	C03	sample	sample	169.716030267	190.938465181	180.327247724	21.222434914	0.954	1.07	-0.551	1.706	C3	BPTF	N/A
4	274	0.58	L10	sample	sample	183.88623996	183.739204267	183.8127221135	-0.147035693000021	1.01	1.02	0.636	0.515	L10	PAFAH1B1	N/A
1	126	0.57	F06	sample	sample	187.263241474	183.789176158	185.526208816	-3.47406531600001	1.05	1.03	1.264	-0.124	F6	HIST1H3G	N/A
3	346	0.56	O10	sample	sample	184.939295722	172.287797522	178.613546622	-12.6514982	1.03	0.972	1.245	-0.117	O10	WAPL	N/A
1	220	0.56	J04	sample	sample	181.988080619	182.197288984	182.0926848015	0.209208365000023	1.02	1.02	1.134	-0.01	J4	CXXC1	N/A
3	36	0.56	B12	sample	sample	180.95145589	182.408921999	181.6801889445	1.457466109	1.01	1.03	0.784	0.337	B12	CTCF	N/A
3	283	0.56	L19	sample	sample	178.610168274	188.333493063	183.4718306685	9.723324789	0.996	1.06	0	1.114	L19	RNF168	N/A
2	150	0.56	G06	sample	sample	176.979157108	195.749311759	186.3642344335	18.770154651	0.991	1.05	0.146	0.966	G6	PHF1	N/A
1	340	0.56	O04	sample	sample	174.548357045	182.539179988	178.5437685165	7.99082294300001	0.981	1.02	0.648	0.462	O4	CENPF	N/A
1	329	0.55	N17	sample	sample	174.47736659	179.722758642	177.100062616	5.245392052	0.981	1.01	-0.22	1.325	N17	NIPBL	N/A
4	80	0.55	D08	sample	sample	183.271936633	184.091019543	183.681478088	0.819082909999992	1	1.03	0.311	0.785	D8	DCTN4	N/A
1	110	0.55	E14	sample	sample	187.883325105	172.302001098	180.0926631015	-15.581324007	1.06	0.966	1.005	0.091	E14	PUM1	N/A
2	45	0.54	B21	sample	sample	177.95900285	196.351124839	187.1550638445	18.392121989	0.996	1.06	-0.092	1.18	B21	BMI1	N/A
4	270	0.54	L06	sample	sample	185.199003761	187.460142644	186.3295732025	2.261138883	1.02	1.04	0.382	0.699	L6	BOD1	N/A
1	351	0.54	O15	sample	sample	178.735625823	169.898851773	174.317238798	-8.83677405	1	0.952	0.852	0.228	O15	KDM2A	N/A
3	268	0.54	L04	sample	sample	185.563848183	172.168617713	178.866232948	-13.39523047	1.04	0.971	1.024	0.054	L4	SMARCD1	N/A
2	248	0.54	K08	sample	sample	182.652581359	189.838679771	186.245630565	7.18609841199998	1.02	1.02	0.598	0.479	K8	AUTS2	N/A
3	229	0.54	J13	sample	sample	187.735297187	171.459009596	179.5971533915	-16.276287591	1.05	0.967	2.266	-1.193	J13	DIRAS3	N/A
1	148	0.53	G04	sample	sample	171.249488573	189.586173948	180.4178312605	18.336685375	0.962	1.06	-0.422	1.491	G4	PUM2	N/A
2	117	0.53	E21	sample	sample	186.517580415	192.070624485	189.29410245	5.55304407	1.04	1.03	0.483	0.569	E21	H2AFB1	N/A
1	82	0.52	D10	sample	sample	183.145637378	185.121244413	184.1334408955	1.975607035	1.03	1.04	0.396	0.648	D10	H2AFJ	N/A
1	296	0.52	M08	sample	sample	177.767594947	187.298016354	182.5328056505	9.53042140700001	0.999	1.05	-0.009	1.049	M8	PPM1D	N/A
4	152	0.52	G08	sample	sample	188.94637288	188.052693648	188.499533264	-0.893679232000011	1.04	1.05	0.448	0.591	G8	DSN1	N/A
4	202	0.52	I10	sample	sample	183.296430371	181.043518184	182.1699742775	-2.25291218700002	1	1.01	1.031	0	I10	NUDCD2	N/A
3	253	0.51	K13	sample	sample	184.538884523	184.787525982	184.6632052525	0.248641458999998	1.03	1.04	0	1.029	K13	SSRP1	N/A
3	256	0.51	K16	sample	sample	181.013321851	175.730644495	178.371983173	-5.28267735599999	1.01	0.991	0.355	0.668	K16	SRRT	N/A
3	205	0.51	I13	sample	sample	179.179575243	187.59382594	183.3867005915	8.414250697	1	1.06	-0.4	1.419	I13	TRIP12	N/A
3	347	0.51	O11	sample	sample	182.414643894	182.355479036	182.385061465	-0.0591648580000026	1.02	1.03	-0.109	1.127	O11	JARID2	N/A
2	350	0.51	O14	sample	sample	180.228552569	184.323196043	182.275874306	4.09464347400001	1.01	0.992	0.048	0.967	O14	MIER1	N/A
3	114	0.5	E18	sample	sample	172.648010845	177.27055966	174.9592852525	4.62254881500002	0.963	1	0.076	0.933	E18	TSPYL6	N/A
4	315	0.5	N03	sample	sample	183.968505173	179.612325845	181.790415509	-4.35617932800002	1.01	1	1.149	-0.145	N3	FANCB	N/A
1	285	0.5	L21	sample	sample	185.008832423	191.918282195	188.463557309	6.90944977199999	1.04	1.08	-0.119	1.119	L21	PHF21B	N/A
4	208	0.5	I16	sample	sample	181.555573513	184.091762039	182.823667776	2.53618852599999	0.995	1.03	0.378	0.618	I16	MCM8	N/A
