plate	position	score	well	wellAnno	finalWellAnno	raw_r1_ch1	raw_r2_ch1	median_ch1	diff_ch1	raw/PlateMedian_r1_ch1	raw/PlateMedian_r2_ch1	normalized_r1_ch1	normalized_r2_ch1	Well2	GeneSymbol	GeneID
2	257	0.77	K17	sample	sample	1072	1093	1082.5	21	1.21	1.01	1.108	0.431	K17	MLH1	N/A
3	297	0.77	M09	sample	sample	1722	658	1190	-1064	1.78	0.787	2.525	-0.986	M9	NCAPD3	N/A
2	353	0.76	O17	sample	sample	821	1469	1145	648	0.93	1.35	-0.603	2.126	O17	ASZ1	N/A
1	103	0.76	E07	sample	sample	618	1310	964	692	0.764	1.36	-0.576	2.091	E7	ACTR6	N/A
2	65	0.76	C17	sample	sample	886	1278	1082	392	1	1.18	-0.002	1.512	C17	KDM3B	N/A
2	82	0.75	D10	sample	sample	1113	1131	1122	18	1.26	1.04	1.257	0.251	D10	SMYD3	N/A
1	180	0.75	H12	sample	sample	816	1174	995	358	1.01	1.22	0.845	0.656	H12	MED12	N/A
3	146	0.75	G02	sample	sample	1738	982	1360	-756	1.8	1.17	1.237	0.26	G2	FAM208A	N/A
3	143	0.74	F23	pos2	pos2	1076	965	1020.5	-111	1.11	1.15	0.436	1.053	NA	NA	NA
3	153	0.74	G09	sample	sample	1513	841	1177	-672	1.57	1.01	1.487	0	G9	CNOT1	N/A
4	136	0.74	F16	sample	sample	952	1243	1097.5	291	0.848	1.21	0.197	1.288	F16	MCM5	N/A
2	136	0.74	F16	sample	sample	797	1160	978.5	363	0.903	1.07	-0.079	1.557	F16	APOBEC3G	N/A
3	306	0.74	M18	sample	sample	1062	850	956	-212	1.1	1.02	1.022	0.455	M18	PRMT2	N/A
3	207	0.73	I15	sample	sample	1591	809	1200	-782	1.65	0.968	1.324	0.131	I15	NASP	N/A
4	301	0.72	M13	sample	sample	1188	1154	1171	-34	1.06	1.12	0.053	1.391	M13	SYCP1	N/A
2	66	0.72	C18	sample	sample	883	1108	995.5	225	1	1.02	0.602	0.842	C18	DNMT3A	N/A
2	201	0.72	I09	sample	sample	1118	1274	1196	156	1.27	1.17	0.828	0.615	I9	TNRC6B	N/A
2	89	0.72	D17	sample	sample	1028	1261	1144.5	233	1.16	1.16	0.671	0.771	D17	DND1	N/A
4	74	0.71	D02	sample	sample	1780	1475	1627.5	-305	1.59	1.43	0.909	0.519	D2	SOX11	N/A
2	138	0.71	F18	sample	sample	792	1149	970.5	357	0.897	1.06	0.02	1.401	F18	OGG1	N/A
1	83	0.71	D11	sample	sample	784	1243	1013.5	459	0.969	1.29	-0.063	1.482	D11	OGT	N/A
3	50	0.71	C02	sample	sample	1391	1192	1291.5	-199	1.44	1.43	-0.333	1.751	C2	MED24	N/A
1	31	0.71	B07	sample	sample	939	1008	973.5	69	1.16	1.05	1.003	0.413	B7	SETD1B	N/A
4	101	0.71	E05	sample	sample	1216	1029	1122.5	-187	1.08	1	0.66	0.755	E5	TAF9	N/A
3	211	0.71	I19	sample	sample	1021	890	955.5	-131	1.06	1.06	0.642	0.769	I19	ASCC2	N/A
4	354	0.71	O18	sample	sample	1084	1395	1239.5	311	0.965	1.36	0	1.411	O18	CTR9	N/A
4	286	0.7	L22	neg	neg	1115	1117	1116	2	0.993	1.09	0.321	1.083	NA	NA	NA
1	165	0.7	G21	sample	sample	1057	677	867	-380	1.31	0.704	1.39	0.008	G21	WDR5	N/A
2	79	0.69	D07	sample	sample	953	1266	1109.5	313	1.08	1.17	0.604	0.781	D7	TMPO	N/A
1	58	0.69	C10	sample	sample	788	1035	911.5	247	0.974	1.08	0.042	1.338	C10	NUP54	N/A
1	130	0.69	F10	sample	sample	860	1054	957	194	1.06	1.1	0.762	0.617	F10	MRE11	N/A
2	29	0.69	B05	sample	sample	1011	1184	1097.5	173	1.14	1.09	0.187	1.187	B5	PHF8	N/A
1	212	0.69	I20	sample	sample	994	984	989	-10	1.23	1.02	1.013	0.359	I20	SMUG1	N/A
1	295	0.68	M07	sample	sample	822	1049	935.5	227	1.02	1.09	0.928	0.441	M7	BRD7	N/A
2	100	0.68	E04	sample	sample	986	1040	1013	54	1.12	0.959	1.252	0.108	E4	MBD4	N/A
3	27	0.68	B03	sample	sample	1454	903	1178.5	-551	1.51	1.08	1.65	-0.295	B3	PARG	N/A
4	292	0.68	M04	sample	sample	1064	1223	1143.5	159	0.947	1.19	-0.103	1.455	M4	ZNHIT1	N/A
3	137	0.67	F17	sample	sample	814	998	906	184	0.843	1.19	-0.176	1.524	F17	RYBP	N/A
1	112	0.66	E16	sample	sample	864	1012	938	148	1.07	1.05	0.743	0.583	E16	NFRKB	N/A
3	219	0.66	J03	sample	sample	1159	1084	1121.5	-75	1.2	1.3	0.218	1.105	J3	HIST1H2AM	N/A
3	212	0.66	I20	sample	sample	884	1081	982.5	197	0.916	1.29	0.009	1.305	I20	KAT6A	N/A
4	112	0.65	E16	sample	sample	1193	951	1072	-242	1.06	0.924	1.094	0.215	E16	MCM4	N/A
1	181	0.65	H13	sample	sample	852	1243	1047.5	391	1.05	1.29	0.248	1.055	H13	NCOA6	N/A
2	325	0.65	N13	sample	sample	1043	1043	1043	0	1.18	0.962	1.261	0.04	N13	TGFB1	N/A
1	178	0.65	H10	sample	sample	915	1092	1003.5	177	1.13	1.14	0.959	0.341	H10	KDM4E	N/A
2	124	0.64	F04	sample	sample	1038	967	1002.5	-71	1.18	0.892	1.341	-0.051	F4	ESCO2	N/A
4	239	0.64	J23	pos2	pos2	1303	1178	1240.5	-125	1.16	1.14	0.583	0.705	NA	NA	NA
4	249	0.64	K09	sample	sample	1171	1148	1159.5	-23	1.04	1.12	0.171	1.115	K9	H2AFY	N/A
4	106	0.64	E10	sample	sample	1208	1183	1195.5	-25	1.08	1.15	-0.025	1.298	E10	NDEL1	N/A
4	86	0.63	D14	sample	sample	1320	1246	1283	-74	1.18	1.21	0.118	1.138	D14	TRAPPC12	N/A
2	122	0.63	F02	sample	sample	1066	1297	1181.5	231	1.21	1.2	-0.042	1.297	F2	CCNH	N/A
4	33	0.63	B09	sample	sample	1583	976	1279.5	-607	1.41	0.948	1.487	-0.232	B9	GPATCH11	N/A
1	99	0.62	E03	sample	sample	946	726	836	-220	1.17	0.755	2.044	-0.795	E3	NUP107	N/A
1	47	0.62	B23	pos2	pos2	1019	921	970	-98	1.26	0.958	1.338	-0.093	NA	NA	NA
1	91	0.62	D19	sample	sample	859	1119	989	260	1.06	1.16	0.656	0.582	D19	KMT2C	N/A
2	238	0.62	J22	neg	neg	700	1345	1022.5	645	0.793	1.24	-0.924	2.16	NA	NA	NA
1	206	0.62	I14	sample	sample	934	1033	983.5	99	1.15	1.07	1.245	-0.014	I14	NPM2	N/A
3	68	0.61	C20	sample	sample	1183	858	1020.5	-325	1.23	1.03	1.435	-0.206	C20	ANP32E	N/A
4	335	0.61	N23	pos2	pos2	1301	1159	1230	-142	1.16	1.13	0.666	0.561	NA	NA	NA
1	322	0.61	N10	sample	sample	754	1164	959	410	0.932	1.21	-0.353	1.579	N10	ING5	N/A
2	52	0.61	C04	sample	sample	974	1076	1025	102	1.1	0.992	0.856	0.355	C4	SMARCC2	N/A
4	322	0.6	N10	sample	sample	1512	1092	1302	-420	1.35	1.06	1.156	0.042	N10	PHF6	N/A
3	319	0.6	N07	sample	sample	1146	1022	1084	-124	1.19	1.22	0.067	1.125	N7	PRDM4	N/A
1	209	0.59	I17	sample	sample	859	1113	986	254	1.06	1.16	0.304	0.886	I17	KDM4A	N/A
2	148	0.59	G04	sample	sample	968	991	979.5	23	1.1	0.914	1.004	0.177	G4	APOBEC3F	N/A
2	157	0.59	G13	sample	sample	823	1107	965	284	0.932	1.02	-0.016	1.188	G13	SETD3	N/A
4	99	0.58	E03	sample	sample	1403	978	1190.5	-425	1.25	0.95	1.047	0.121	E3	SOX21	N/A
1	131	0.58	F11	sample	sample	808	1158	983	350	0.999	1.2	0.087	1.078	F11	HIST1H3E	N/A
1	318	0.58	N06	sample	sample	904	879	891.5	-25	1.12	0.914	1.3	-0.138	N6	PDS5B	N/A
1	255	0.58	K15	sample	sample	1031	1216	1123.5	185	1.27	1.26	0.836	0.321	K15	HMGN4	N/A
3	167	0.58	G23	pos	pos	795	1067	931	272	0.823	1.28	-0.46	1.616	NA	NA	NA
3	205	0.57	I13	sample	sample	1241	712	976.5	-529	1.29	0.852	1.425	-0.284	I13	TRIP12	N/A
1	234	0.57	J18	sample	sample	910	1089	999.5	179	1.12	1.13	0.593	0.547	J18	NCOA1	N/A
2	53	0.57	C05	sample	sample	1190	818	1004	-372	1.35	0.754	2.107	-0.967	C5	PARP9	N/A
4	53	0.57	C05	sample	sample	1358	1225	1291.5	-133	1.21	1.19	-0.131	1.266	C5	PELP1	N/A
2	284	0.56	L20	sample	sample	609	1316	962.5	707	0.69	1.21	-0.074	1.199	L20	RAG2	N/A
2	99	0.56	E03	sample	sample	1199	908	1053.5	-291	1.36	0.837	1.237	-0.122	E3	APOBEC3H	N/A
1	256	0.55	K16	sample	sample	820	1109	964.5	289	1.01	1.15	-0.343	1.452	K16	HIST1H1B	N/A
2	92	0.55	D20	sample	sample	935	1209	1072	274	1.06	1.11	1.389	-0.281	D20	PARP15	N/A
4	179	0.55	H11	sample	sample	1282	1117	1199.5	-165	1.14	1.09	1.108	0	H11	PPP2R5A	N/A
3	53	0.55	C05	sample	sample	871	1100	985.5	229	0.902	1.32	-0.193	1.296	C5	H2AFX	N/A
3	307	0.55	M19	sample	sample	1057	779	918	-278	1.09	0.932	0.986	0.116	M19	CITED1	N/A
3	122	0.55	F02	sample	sample	1607	1050	1328.5	-557	1.66	1.26	0.277	0.819	F2	ZC3H12A	N/A
2	246	0.55	K06	sample	sample	721	1363	1042	642	0.817	1.26	-1.442	2.532	K6	HIST3H2A	N/A
2	239	0.54	J23	pos2	pos2	907	1098	1002.5	191	1.03	1.01	0.5	0.57	NA	NA	NA
3	323	0.53	N11	sample	sample	1219	1014	1116.5	-205	1.26	1.21	-0.021	1.086	N11	PCGF5	N/A
3	275	0.53	L11	sample	sample	1172	827	999.5	-345	1.21	0.989	0.769	0.296	L11	SETD2	N/A
3	157	0.53	G13	sample	sample	1093	809	951	-284	1.13	0.968	0.844	0.213	G13	CBX7	N/A
2	58	0.53	C10	sample	sample	843	1204	1023.5	361	0.955	1.11	-0.297	1.353	C10	HNRNPC	N/A
4	139	0.53	F19	sample	sample	1222	1038	1130	-184	1.09	1.01	0.644	0.411	F19	RB1	N/A
2	165	0.53	G21	sample	sample	742	1341	1041.5	599	0.84	1.24	-0.45	1.501	G21	SETMAR	N/A
2	323	0.52	N11	sample	sample	1109	1200	1154.5	91	1.26	1.11	0.791	0.254	N11	PRDM7	N/A
1	249	0.52	K09	sample	sample	936	934	935	-2	1.16	0.971	1.155	-0.117	K9	HMG20A	N/A
4	202	0.51	I10	sample	sample	1203	1229	1216	26	1.07	1.19	0.025	0.987	I10	NUDCD2	N/A
4	195	0.51	I03	sample	sample	1316	1108	1212	-208	1.17	1.08	0.725	0.286	I3	CIC	N/A
2	101	0.49	E05	sample	sample	832	1130	981	298	0.942	1.04	-0.043	1.026	E5	HMG20B	N/A
3	28	0.49	B04	sample	sample	1208	984	1096	-224	1.25	1.18	0.936	0.046	B4	NCOR1	N/A
4	95	0.49	D23	pos2	pos2	1202	1228	1215	26	1.07	1.19	-0.227	1.205	NA	NA	NA
2	123	0.49	F03	sample	sample	1172	909	1040.5	-263	1.33	0.838	0.782	0.196	F3	ARID1A	N/A
4	222	0.49	J06	sample	sample	1092	1101	1096.5	9	0.972	1.07	0	0.974	J6	APC	N/A
1	223	0.49	J07	sample	sample	884	1129	1006.5	245	1.09	1.17	0.539	0.433	J7	STAG1	N/A
1	308	0.48	M20	sample	sample	938	958	948	20	1.16	0.996	0.96	0.009	M20	NUP43	N/A
3	299	0.48	M11	sample	sample	933	948	940.5	15	0.966	1.13	-0.091	1.053	M11	BAHD1	N/A
1	183	0.48	H15	sample	sample	1047	1354	1200.5	307	1.29	1.41	0.794	0.167	H15	GTF2H3	N/A
2	83	0.48	D11	sample	sample	1185	1186	1185.5	1	1.34	1.09	1.058	-0.102	D11	HIST1H2AL	N/A
3	287	0.48	L23	pos2	pos2	752	1044	898	292	0.779	1.25	-0.773	1.728	NA	NA	NA
3	250	0.48	K10	sample	sample	939	1042	990.5	103	0.973	1.25	-0.185	1.139	K10	TDG	N/A
3	66	0.48	C18	sample	sample	1015	836	925.5	-179	1.05	1	0.707	0.245	C18	CENPU	N/A
1	136	0.47	F16	sample	sample	945	946	945.5	1	1.17	0.984	0.872	0.076	F16	DPY30	N/A
1	228	0.47	J12	sample	sample	739	1261	1000	522	0.913	1.31	-0.202	1.147	J12	BRPF1	N/A
4	114	0.47	E18	sample	sample	1296	887	1091.5	-409	1.15	0.862	1.339	-0.396	E18	STAG3	N/A
4	282	0.47	L18	sample	sample	1002	1066	1034	64	0.892	1.04	0.305	0.637	L18	SMAD6	N/A
1	253	0.47	K13	sample	sample	1028	708	868	-320	1.27	0.736	1.992	-1.052	K13	SMARCB1	N/A
4	61	0.47	C13	sample	sample	1642	922	1282	-720	1.46	0.896	0.935	-0.001	C13	SGO2	N/A
4	170	0.47	H02	sample	sample	1556	1511	1533.5	-45	1.39	1.47	0.768	0.165	H2	SOX13	N/A
2	42	0.46	B18	sample	sample	1025	1014	1019.5	-11	1.16	0.935	0.891	0.035	B18	PCGF1	N/A
3	83	0.46	D11	sample	sample	1439	811	1125	-628	1.49	0.97	1.164	-0.246	D11	NUP88	N/A
4	267	0.46	L03	sample	sample	1104	1116	1110	12	0.983	1.08	-0.01	0.922	L3	BBX	N/A
4	149	0.45	G05	sample	sample	1040	1076	1058	36	0.926	1.05	0.311	0.595	G5	PAGR1	N/A
2	86	0.45	D14	sample	sample	825	1276	1050.5	451	0.934	1.18	0.002	0.897	D14	NUP214	N/A
2	181	0.45	H13	sample	sample	889	1086	987.5	197	1.01	1	0.016	0.88	H13	CENPI	N/A
4	174	0.45	H06	sample	sample	942	1175	1058.5	233	0.839	1.14	-0.157	1.053	H6	ASXL2	N/A
4	157	0.44	G13	sample	sample	1105	980	1042.5	-125	0.984	0.952	0.384	0.5	G13	SNAI1	N/A
2	356	0.43	O20	sample	sample	688	1409	1048.5	721	0.779	1.3	-0.161	1.022	O20	CHD6	N/A
2	46	0.43	B22	neg	neg	754	1435	1094.5	681	0.854	1.32	-1.474	2.333	NA	NA	NA
4	119	0.43	E23	pos	pos	1326	908	1117	-418	1.18	0.882	0.978	-0.119	NA	NA	NA
1	334	0.43	N22	neg	neg	922	887	904.5	-35	1.14	0.923	0.981	-0.125	NA	NA	NA
3	154	0.43	G10	sample	sample	808	1070	939	262	0.837	1.28	-0.475	1.329	G10	WTIP	N/A
4	343	0.42	O07	sample	sample	895	984	939.5	89	0.797	0.956	0.184	0.662	O7	DCTN1	N/A
2	331	0.42	N19	sample	sample	726	1263	994.5	537	0.822	1.16	-0.01	0.853	N19	POLD1	N/A
2	85	0.42	D13	sample	sample	1046	1049	1047.5	3	1.18	0.967	1.025	-0.186	D13	TDRD3	N/A
3	328	0.42	N16	sample	sample	1025	822	923.5	-203	1.06	0.983	0.197	0.639	N16	MTA3	N/A
1	197	0.42	I05	sample	sample	764	985	874.5	221	0.944	1.02	0	0.833	I5	SUV39H2	N/A
3	188	0.42	H20	sample	sample	1155	958	1056.5	-197	1.2	1.15	0.803	0.031	H20	FXR1	N/A
3	277	0.41	L13	sample	sample	1212	671	941.5	-541	1.26	0.803	1.261	-0.434	L13	MPHOSPH8	N/A
3	248	0.41	K08	sample	sample	1415	820	1117.5	-595	1.47	0.981	1.223	-0.401	K8	PDS5A	N/A
2	208	0.41	I16	sample	sample	939	929	934	-10	1.06	0.857	0.845	-0.032	I16	MBD3L5	N/A
4	257	0.41	K17	sample	sample	1197	1005	1101	-192	1.07	0.977	0.748	0.065	K17	SMC2	N/A
1	161	0.4	G17	sample	sample	742	1048	895	306	0.917	1.09	-0.377	1.179	G17	PYGO2	N/A
3	44	0.4	B20	sample	sample	964	1056	1010	92	0.998	1.26	-0.009	0.81	B20	PRMT5	N/A
2	185	0.4	H17	sample	sample	1034	1015	1024.5	-19	1.17	0.936	0.784	0.016	H17	PHC1	N/A
4	242	0.4	K02	sample	sample	1475	1379	1427	-96	1.31	1.34	0.481	0.318	K2	TCF7L2	N/A
4	160	0.4	G16	sample	sample	836	1143	989.5	307	0.744	1.11	-0.076	0.875	G16	MCM6	N/A
1	122	0.4	F02	sample	sample	912	1236	1074	324	1.13	1.29	0.809	-0.01	F2	TOX3	N/A
1	56	0.4	C08	sample	sample	792	1098	945	306	0.979	1.14	-0.419	1.211	C8	H1FNT	N/A
2	227	0.39	J11	sample	sample	956	1191	1073.5	235	1.08	1.1	0.019	0.766	J11	NCOA2	N/A
2	321	0.38	N09	sample	sample	1005	1382	1193.5	377	1.14	1.27	0.012	0.751	N9	HDAC10	N/A
2	297	0.38	M09	sample	sample	1116	1204	1160	88	1.26	1.11	0.716	0.048	M9	ATRX	N/A
4	227	0.38	J11	sample	sample	1321	1057	1189	-264	1.18	1.03	0.761	0	J11	RANGAP1	N/A
1	53	0.38	C05	sample	sample	731	894	812.5	163	0.904	0.93	-0.215	0.975	C5	SMARCE1	N/A
3	259	0.38	K19	sample	sample	899	929	914	30	0.931	1.11	-0.122	0.879	K19	SAP30	N/A
3	356	0.38	O20	sample	sample	1090	944	1017	-146	1.13	1.13	0.754	0	O20	EGFR	N/A
1	339	0.38	O03	sample	sample	730	1319	1024.5	589	0.902	1.37	-0.473	1.224	O3	PRDM9	N/A
1	204	0.38	I12	sample	sample	750	1006	878	256	0.927	1.05	0.391	0.36	I12	GTF2H1	N/A
4	296	0.37	M08	sample	sample	1599	1120	1359.5	-479	1.42	1.09	0.586	0.163	M8	ERCC6L	N/A
2	351	0.37	O15	sample	sample	1117	1370	1243.5	253	1.27	1.26	0.726	0.012	O15	MORF4L1	N/A
4	187	0.37	H19	sample	sample	1285	1007	1146	-278	1.14	0.979	0.965	-0.229	H19	GATAD2B	N/A
2	26	0.37	B02	sample	sample	1072	1401	1236.5	329	1.21	1.29	-0.733	1.469	B2	MBD2	N/A
3	218	0.36	J02	sample	sample	1646	1011	1328.5	-635	1.7	1.21	0.254	0.469	J2	BRPF3	N/A
2	171	0.35	H03	sample	sample	1162	936	1049	-226	1.32	0.863	0.436	0.271	H3	HIST1H1D	N/A
1	198	0.35	I06	sample	sample	888	850	869	-38	1.1	0.884	1.174	-0.469	I6	UHRF2	N/A
3	225	0.35	J09	sample	sample	1467	836	1151.5	-631	1.52	1	0.712	-0.015	J9	SENP2	N/A
3	292	0.35	M04	sample	sample	1111	860	985.5	-251	1.15	1.03	1.06	-0.363	M4	JMJD1C	N/A
2	223	0.35	J07	sample	sample	655	1264	959.5	609	0.742	1.17	-0.909	1.604	J7	SWI5	N/A
2	133	0.35	F13	sample	sample	704	1194	949	490	0.797	1.1	-0.98	1.674	F13	POGZ	N/A
1	32	0.35	B08	sample	sample	992	989	990.5	-3	1.23	1.03	0.758	-0.065	B8	FBL	N/A
4	123	0.34	F03	sample	sample	1129	1179	1154	50	1.01	1.15	0	0.679	F3	SRY	N/A
1	357	0.34	O21	sample	sample	931	1144	1037.5	213	1.15	1.19	0.063	0.61	O21	HIPK4	N/A
1	259	0.34	K19	sample	sample	845	978	911.5	133	1.04	1.02	0.363	0.307	K19	BRD1	N/A
2	276	0.33	L12	sample	sample	781	1109	945	328	0.884	1.02	0.026	0.642	L12	TSPYL5	N/A
1	225	0.33	J09	sample	sample	872	1230	1051	358	1.08	1.28	0.041	0.625	J9	COPRS	N/A
1	267	0.33	L03	sample	sample	875	913	894	38	1.08	0.95	0.042	0.623	L3	CENPL	N/A
4	278	0.33	L14	sample	sample	1092	1067	1079.5	-25	0.972	1.04	0.026	0.631	L14	ZW10	N/A
1	247	0.33	K07	sample	sample	847	869	858	22	1.05	0.904	0.759	-0.104	K7	KDM7A	N/A
3	303	0.33	M15	sample	sample	902	1118	1010	216	0.934	1.34	-1.598	2.251	M15	CTNNB1	N/A
1	89	0.32	D17	sample	sample	790	1130	960	340	0.977	1.18	-0.087	0.734	D17	H2AFV	N/A
4	151	0.32	G07	sample	sample	672	865	768.5	193	0.598	0.841	0	0.63	G7	CENPS	N/A
3	38	0.31	B14	sample	sample	970	896	933	-74	1	1.07	-0.076	0.705	B14	NRDE2	N/A
2	271	0.31	L07	sample	sample	813	1054	933.5	241	0.921	0.972	0.421	0.208	L7	TSPYL4	N/A
2	39	0.31	B15	sample	sample	1093	1397	1245	304	1.24	1.29	0.027	0.6	B15	ERCC6	N/A
3	33	0.31	B09	sample	sample	1324	938	1131	-386	1.37	1.12	0.171	0.453	B9	H2BFM	N/A
2	226	0.3	J10	sample	sample	949	953	951	4	1.07	0.879	0.665	-0.059	J10	DROSHA	N/A
1	109	0.3	E13	sample	sample	742	1028	885	286	0.917	1.07	0.153	0.454	E13	AR	N/A
2	285	0.3	L21	sample	sample	897	1094	995.5	197	1.02	1.01	0.904	-0.298	L21	KDM5C	N/A
4	263	0.3	K23	pos	pos	1108	1007	1057.5	-101	0.987	0.979	0.302	0.297	NA	NA	NA
4	299	0.3	M11	sample	sample	1260	1038	1149	-222	1.12	1.01	0.519	0.076	M11	SEPT2	N/A
4	171	0.3	H03	sample	sample	955	1379	1167	424	0.85	1.34	-0.754	1.348	H3	SOX5	N/A
4	87	0.3	D15	sample	sample	1538	1308	1423	-230	1.37	1.27	0	0.593	D15	GSG2	N/A
2	117	0.29	E21	sample	sample	892	1149	1020.5	257	1.01	1.06	0.706	-0.12	E21	H2AFB1	N/A
1	327	0.29	N15	sample	sample	1007	1185	1096	178	1.24	1.23	0.555	0.032	N15	MCRS1	N/A
3	61	0.29	C13	sample	sample	1065	742	903.5	-323	1.1	0.888	0.711	-0.125	C13	H2AFY2	N/A
3	67	0.29	C19	sample	sample	861	868	864.5	7	0.892	1.04	0	0.586	C19	CBX1	N/A
1	354	0.29	O18	sample	sample	1063	768	915.5	-295	1.31	0.799	2.591	-2.012	O18	CENPO	N/A
1	246	0.29	K06	sample	sample	765	961	863	196	0.946	0.999	0.136	0.442	K6	SLF2	N/A
3	126	0.29	F06	sample	sample	827	892	859.5	65	0.857	1.07	0	0.574	F6	APOBEC2	N/A
1	202	0.28	I10	sample	sample	858	913	885.5	55	1.06	0.95	0.586	-0.017	I10	NPM1	N/A
3	80	0.28	D08	sample	sample	1306	976	1141	-330	1.35	1.17	0.103	0.462	D8	EZH1	N/A
4	142	0.28	F22	neg	neg	1106	1099	1102.5	-7	0.985	1.07	0.177	0.382	NA	NA	NA
3	270	0.28	L06	sample	sample	754	877	815.5	123	0.781	1.05	-0.078	0.629	L6	TAF1C	N/A
2	306	0.27	M18	sample	sample	1029	817	923	-212	1.17	0.753	1.499	-0.955	M18	ASH2L	N/A
1	317	0.27	N05	sample	sample	864	751	807.5	-113	1.07	0.781	0.87	-0.333	N5	SAP30L	N/A
1	55	0.27	C07	sample	sample	890	710	800	-180	1.1	0.738	1.165	-0.628	C7	RBM4	N/A
3	279	0.27	L15	sample	sample	1524	702	1113	-822	1.58	0.84	0.989	-0.455	L15	TIPIN	N/A
2	189	0.27	H21	sample	sample	1002	1075	1038.5	73	1.13	0.991	0.917	-0.383	H21	MBD1	N/A
4	27	0.26	B03	sample	sample	1357	1035	1196	-322	1.21	1.01	0.598	-0.074	B3	SOX1	N/A
1	196	0.26	I04	sample	sample	732	935	833.5	203	0.905	0.972	0.007	0.515	I4	SLX4	N/A
3	52	0.26	C04	sample	sample	1190	813	1001.5	-377	1.23	0.972	1.313	-0.791	C4	SLC50A1	N/A
2	107	0.26	E11	sample	sample	1002	1122	1062	120	1.13	1.03	0.416	0.102	E11	ALKBH3	N/A
2	38	0.26	B14	sample	sample	877	1154	1015.5	277	0.993	1.06	-0.025	0.541	B14	TDRD5	N/A
2	44	0.26	B20	sample	sample	949	1095	1022	146	1.07	1.01	1.101	-0.585	B20	TAF1A	N/A
4	143	0.26	F23	pos2	pos2	1068	1121	1094.5	53	0.951	1.09	0.004	0.507	NA	NA	NA
2	186	0.25	H18	sample	sample	876	976	926	100	0.992	0.9	0.321	0.189	H18	PCGF2	N/A
3	156	0.25	G12	sample	sample	840	836	838	-4	0.87	1	0.032	0.477	G12	SMARCA1	N/A
3	257	0.25	K17	sample	sample	903	816	859.5	-87	0.935	0.976	0.295	0.207	K17	HMGN2	N/A
4	303	0.25	M15	sample	sample	1453	1296	1374.5	-157	1.29	1.26	0	0.491	M15	ORC3	N/A
3	37	0.25	B13	sample	sample	1040	858	949	-182	1.08	1.03	0.141	0.35	B13	CTCFL	N/A
1	41	0.24	B17	sample	sample	935	962	948.5	27	1.16	1	0.458	0.031	B17	HIST1H4B	N/A
4	347	0.24	O11	sample	sample	1115	1252	1183.5	137	0.993	1.22	-0.26	0.739	O11	SEPT7	N/A
4	280	0.24	L16	sample	sample	1172	765	968.5	-407	1.04	0.743	1.298	-0.819	L16	RAD52	N/A
1	276	0.24	L12	sample	sample	821	902	861.5	81	1.01	0.938	0.396	0.083	L12	SMARCA4	N/A
1	105	0.24	E09	sample	sample	532	1398	965	866	0.658	1.45	-1.73	2.209	E9	EZH2	N/A
2	51	0.24	C03	sample	sample	1130	929	1029.5	-201	1.28	0.857	0.448	0.029	C3	BRMS1L	N/A
2	115	0.24	E19	sample	sample	664	1162	913	498	0.752	1.07	-0.076	0.553	E19	HDAC3	N/A
3	280	0.24	L16	sample	sample	781	715	748	-66	0.809	0.855	0.099	0.377	L16	JADE1	N/A
2	221	0.24	J05	sample	sample	964	888	926	-76	1.09	0.819	0.784	-0.312	J5	NCOA5	N/A
4	211	0.23	I19	sample	sample	1264	921	1092.5	-343	1.13	0.895	0.71	-0.243	I19	TARDBP	N/A
1	44	0.23	B20	sample	sample	917	1034	975.5	117	1.13	1.08	-0.189	0.648	B20	NAP1L6	N/A
2	68	0.23	C20	sample	sample	682	1233	957.5	551	0.772	1.14	-0.048	0.505	C20	SEH1L	N/A
1	36	0.23	B12	sample	sample	633	1227	930	594	0.782	1.28	-1.166	1.623	B12	CECR2	N/A
2	247	0.23	K07	sample	sample	915	1026	970.5	111	1.04	0.946	0.477	-0.023	K7	BRMS1	N/A
4	250	0.22	K10	sample	sample	1150	1054	1102	-96	1.02	1.02	0.025	0.424	K10	ORC2	N/A
2	235	0.22	J19	sample	sample	686	1112	899	426	0.777	1.03	-0.005	0.451	J19	USP22	N/A
4	247	0.22	K07	sample	sample	972	566	769	-406	0.866	0.55	1.224	-0.78	K7	CLASP1	N/A
4	81	0.22	D09	sample	sample	1170	1229	1199.5	59	1.04	1.19	-0.789	1.231	D9	IKZF1	N/A
3	334	0.22	N22	neg	neg	1125	930	1027.5	-195	1.17	1.11	-0.095	0.531	NA	NA	NA
3	233	0.21	J17	sample	sample	874	862	868	-12	0.905	1.03	-0.104	0.534	J17	MUTYH	N/A
2	163	0.21	G19	sample	sample	782	987	884.5	205	0.886	0.91	0.612	-0.189	G19	WAC	N/A
3	174	0.21	H06	sample	sample	969	859	914	-110	1	1.03	0.497	-0.073	H6	CENPQ	N/A
4	100	0.21	E04	sample	sample	1123	874	998.5	-249	1	0.849	0.422	0	E4	FANCE	N/A
2	95	0.21	D23	pos2	pos2	997	1114	1055.5	117	1.13	1.03	0.583	-0.163	NA	NA	NA
1	297	0.2	M09	sample	sample	761	1111	936	350	0.941	1.16	-0.005	0.41	M9	KDM4D	N/A
3	359	0.2	O23	pos	pos	655	1128	891.5	473	0.678	1.35	-1.359	1.762	NA	NA	NA
1	309	0.2	M21	sample	sample	975	766	870.5	-209	1.21	0.797	0.75	-0.349	M21	USP3	N/A
