plate	position	score	well	wellAnno	finalWellAnno	raw_r1_ch1	raw_r2_ch1	median_ch1	diff_ch1	raw/PlateMedian_r1_ch1	raw/PlateMedian_r2_ch1	normalized_r1_ch1	normalized_r2_ch1	Well2	GeneSymbol	GeneID
4	171	0.94	H03	sample	sample	7.59581151832	6.42784626541	7.011828891865	-1.16796525291	1.12	0.968	1.944	-0.06	H3	SOX5	N/A
2	94	0.94	D22	neg	neg	7.08557844691	7.12528132033	7.10542988362	0.0397028734200005	1.05	1.1	0.505	1.377	NA	NA	NA
4	215	0.93	I23	pos	pos	7.37644584648	7.43263598326	7.40454091487	0.0561901367799997	1.09	1.12	0.782	1.087	NA	NA	NA
3	77	0.92	D05	sample	sample	6.56562235394	7.03315508021	6.799388717075	0.46753272627	1.02	1.12	0.464	1.386	D5	ESCO1	N/A
2	114	0.91	E18	sample	sample	7.62420382166	6.38159371493	7.002898768295	-1.24261010673	1.13	0.986	1.869	-0.048	E18	SUPT5H	N/A
4	352	0.91	O16	sample	sample	7.63110749186	7.23752969121	7.434318591535	-0.39357780065	1.12	1.09	0.746	1.069	O16	EME1	N/A
3	228	0.9	J12	sample	sample	7.39330024814	6.21818181818	6.80574103316	-1.17511842996	1.15	0.989	1.798	0.011	J12	SMAD1	N/A
4	231	0.9	J15	sample	sample	6.90211433046	7.12767710049	7.014895715475	0.22556277003	1.02	1.07	0.877	0.929	J15	SENP6	N/A
3	159	0.9	G15	sample	sample	7.08294062205	6.23514538559	6.65904300382	-0.84779523646	1.1	0.992	1.721	0.083	G15	PRDM12	N/A
3	350	0.9	O14	sample	sample	7.60537407798	6.16943042538	6.88740225168	-1.4359436526	1.19	0.981	2.136	-0.334	O14	MAU2	N/A
4	325	0.9	N13	sample	sample	8.0137254902	6.41126760563	7.212496547915	-1.60245788457	1.18	0.966	1.803	-0.002	N13	SYCP2L	N/A
4	178	0.9	H10	sample	sample	6.94995093229	7.13361169102	7.041781311655	0.183660758729999	1.02	1.07	0.604	1.197	H10	NSL1	N/A
1	123	0.89	F03	sample	sample	6.87087517934	6.86469864699	6.867786913165	-0.0061765323499996	1.05	1.07	0.513	1.266	F3	POLE4	N/A
3	194	0.88	I02	sample	sample	6.30769230769	6.829004329	6.568348318345	0.52131202131	0.983	1.09	0	1.763	I2	RAD21	N/A
2	85	0.88	D13	sample	sample	7.10229445507	6.69590085796	6.899097656515	-0.40639359711	1.05	1.03	1.51	0.252	D13	TDRD3	N/A
3	219	0.88	J03	sample	sample	7.20621225194	7.07103321033	7.138622731135	-0.13517904161	1.12	1.12	1.407	0.354	J3	HIST1H2AM	N/A
1	318	0.88	N06	sample	sample	7.37389380531	6.59613196815	6.98501288673	-0.77776183716	1.12	1.03	1.58	0.18	N6	PDS5B	N/A
3	281	0.88	L17	sample	sample	7.4602739726	6.15151515152	6.80589456206	-1.30875882108	1.16	0.978	1.758	0	L17	CENPT	N/A
4	115	0.87	E19	sample	sample	7.35643564356	6.92544378698	7.14093971527	-0.43099185658	1.08	1.04	1.236	0.51	E19	GATAD2A	N/A
4	250	0.87	K10	sample	sample	7.40434782609	7.60531309298	7.504830459535	0.20096526689	1.09	1.15	0.165	1.574	K10	ORC2	N/A
3	36	0.86	B12	sample	sample	5.97658862876	6.6599808978	6.31828476328	0.68339226904	0.932	1.06	-0.066	1.782	B12	CTCF	N/A
4	91	0.86	D19	sample	sample	6.86519114688	7.30089374379	7.083042445335	0.43570259691	1.01	1.1	0.638	1.075	D19	NR0B1	N/A
2	131	0.85	F11	sample	sample	7.20756646217	6.99284009547	7.10020327882	-0.2147263667	1.07	1.08	0.197	1.513	F11	MYBBP1A	N/A
3	290	0.85	M02	sample	sample	6.74575118967	7.29139072848	7.018570959075	0.54563953881	1.05	1.16	0	1.709	M2	HIST1H3C	N/A
1	303	0.84	M15	sample	sample	6.90507246377	6.48671931084	6.695895887305	-0.41835315293	1.05	1.01	1.624	0.064	M15	TDRD9	N/A
2	39	0.84	B15	sample	sample	6.4153705398	6.43020758769	6.422789063745	0.0148370478900004	0.951	0.993	0.527	1.16	B15	ERCC6	N/A
4	269	0.84	L05	sample	sample	6.84552845528	6.89121887287	6.868373664075	0.0456904175899995	1.01	1.04	0.96	0.725	L5	MAX	N/A
3	328	0.84	N16	sample	sample	7.14634146341	6.86131386861	7.00382766601	-0.2850275948	1.11	1.09	0.857	0.827	N16	MTA3	N/A
3	35	0.84	B11	sample	sample	6.25744934446	6.81114903299	6.534299188725	0.55369968853	0.976	1.08	0.015	1.658	B11	MLH3	N/A
1	292	0.84	M04	sample	sample	6.97812879708	6.77857142857	6.878350112825	-0.19955736851	1.06	1.06	1.468	0.203	M4	BANP	N/A
2	311	0.83	M23	pos	pos	6.76506955178	6.87394167451	6.819505613145	0.10887212273	1	1.06	0.546	1.117	NA	NA	NA
3	140	0.83	F20	sample	sample	7.29304446978	6.42970521542	6.8613748426	-0.86333925436	1.14	1.02	1.66	0	F20	TPR	N/A
4	301	0.83	M13	sample	sample	6.70707070707	7.66724436742	7.187157537245	0.960173660350001	0.989	1.15	0	1.651	M13	SYCP1	N/A
2	140	0.82	F20	sample	sample	6.73881673882	7.3730378578	7.05592729831	0.63422111898	0.999	1.14	-0.127	1.776	F20	CNOT7	N/A
1	148	0.82	G04	sample	sample	6.41515151515	7.96461538462	7.189883449885	1.54946386947	0.978	1.24	-0.81	2.458	G4	PUM2	N/A
1	270	0.82	L06	sample	sample	6.44097995546	7.35051546392	6.89574770969	0.90953550846	0.982	1.15	-0.311	1.952	L6	INCENP	N/A
2	331	0.82	N19	sample	sample	7.21074380165	6.68250197941	6.94662289053	-0.52824182224	1.07	1.03	1.234	0.401	N19	POLD1	N/A
2	242	0.82	K02	sample	sample	7.66048034934	6.23647146034	6.94847590484	-1.424008889	1.14	0.963	1.882	-0.248	K2	SETD6	N/A
4	329	0.81	N17	sample	sample	7.56070826307	7.20746132848	7.384084795775	-0.35324693459	1.11	1.09	0.113	1.509	N17	REC8	N/A
2	258	0.81	K18	sample	sample	7.07711442786	7.29290322581	7.185008826835	0.21578879795	1.05	1.13	0.242	1.379	K18	HIST1H2AD	N/A
3	284	0.81	L20	sample	sample	6.51884522855	6.84080914688	6.679827187715	0.32196391833	1.02	1.09	0.001	1.62	L20	HIST1H4L	N/A
2	107	0.81	E11	sample	sample	7.64670658683	5.85294117647	6.74982388165	-1.79376541036	1.13	0.904	1.619	-0.002	E11	ALKBH3	N/A
2	152	0.8	G08	sample	sample	6.94173228346	6.81334981459	6.877541049025	-0.12838246887	1.03	1.05	0.72	0.882	G8	HDAC1	N/A
2	344	0.79	O08	sample	sample	7.10896309315	6.86488492947	6.98692401131	-0.24407816368	1.05	1.06	0.605	0.966	O8	HIST1H2AA	N/A
3	255	0.78	K15	sample	sample	7.09639830508	6.5	6.79819915254	-0.59639830508	1.11	1.03	1.053	0.513	K15	HIST1H4A	N/A
3	57	0.78	C09	sample	sample	7.05660377358	6.1634723788	6.61003807619	-0.89313139478	1.1	0.98	1.557	0.009	C9	SMARCC1	N/A
2	346	0.78	O10	sample	sample	7.13521545319	7.3685300207	7.251872736945	0.23331456751	1.06	1.14	-0.23	1.79	O10	ARID1B	N/A
2	349	0.78	O13	sample	sample	6.45390070922	7.3041926851	6.87904669716	0.85029197588	0.956	1.13	-0.027	1.586	O13	NUP85	N/A
1	114	0.78	E18	sample	sample	6.72445255474	6.63849154746	6.6814720511	-0.0859610072799999	1.02	1.04	0.653	0.898	E18	ACTR8	N/A
1	277	0.77	L13	sample	sample	6.60540540541	7.19378881988	6.899597112645	0.58838341447	1.01	1.12	-0.393	1.939	L13	AJUBA	N/A
2	301	0.77	M13	sample	sample	6.85236220472	6.3781779661	6.61527008541	-0.47418423862	1.02	0.985	1.698	-0.162	M13	CENPW	N/A
2	308	0.77	M20	sample	sample	7.16723549488	6.22283737024	6.69503643256	-0.94439812464	1.06	0.961	1.729	-0.195	M20	CENPN	N/A
3	190	0.76	H22	neg	neg	5.99546690843	7.21505376344	6.605260335935	1.21958685501	0.935	1.15	-0.543	2.056	NA	NA	NA
4	293	0.76	M05	sample	sample	7.72079439252	6.32231404959	7.021554221055	-1.39848034293	1.14	0.952	2.457	-0.947	M5	EPOP	N/A
1	256	0.75	K16	sample	sample	6.97804878049	6.77817853922	6.878113659855	-0.19987024127	1.06	1.06	1.368	0.135	K16	HIST1H1B	N/A
3	185	0.74	H17	sample	sample	6.14578313253	6.83753501401	6.49165907327	0.69175188148	0.958	1.09	-0.212	1.701	H17	KANSL2	N/A
3	233	0.74	J17	sample	sample	7.11212814645	6.24593967517	6.67903391081	-0.86618847128	1.11	0.993	1.291	0.195	J17	MUTYH	N/A
2	237	0.74	J21	sample	sample	7.11938382542	6.50173611111	6.810559968265	-0.61764771431	1.06	1	0.967	0.518	J21	DNMT1	N/A
1	65	0.74	C17	sample	sample	6.79337231969	6.96764705882	6.880509689255	0.174274739129999	1.04	1.09	0.73	0.753	C17	APOBEC3C	N/A
3	46	0.74	B22	neg	neg	6.53700361011	6.1796875	6.358345555055	-0.35731611011	1.02	0.983	0.959	0.523	NA	NA	NA
1	130	0.74	F10	sample	sample	7.21744186047	6.57305502846	6.895248444465	-0.64438683201	1.1	1.03	1.595	-0.115	F10	MRE11	N/A
4	88	0.74	D16	sample	sample	7.121522694	6.95975232198	7.04063750799	-0.16177037202	1.05	1.05	0.732	0.748	D16	MCM3	N/A
2	290	0.74	M02	sample	sample	6.19064430715	6.95884773663	6.57474602189	0.76820342948	0.917	1.07	-0.229	1.709	M2	ARID4A	N/A
2	148	0.74	G04	sample	sample	7.02479338843	7.02018163471	7.02248751157	-0.00461175371999989	1.04	1.08	0.771	0.705	G4	APOBEC3F	N/A
1	103	0.74	E07	sample	sample	6.48381877023	6.40534351145	6.44458114084	-0.0784752587800002	0.988	0.999	0.94	0.531	E7	ACTR6	N/A
1	38	0.73	B14	sample	sample	6.99866488652	6.17164898746	6.58515693699	-0.82701589906	1.07	0.963	1.322	0.142	B14	H1FX	N/A
3	303	0.73	M15	sample	sample	7.43237250554	6.36404293381	6.898207719675	-1.06832957173	1.16	1.01	1.457	0	M15	CTNNB1	N/A
3	346	0.73	O10	sample	sample	6.50218340611	7.31181619256	6.906999799335	0.80963278645	1.01	1.16	-0.434	1.891	O10	WAPL	N/A
1	174	0.73	H06	sample	sample	7.03660322108	6.76557863501	6.901090928045	-0.27102458607	1.07	1.06	0.881	0.572	H6	EED	N/A
4	52	0.73	C04	sample	sample	6.34258064516	7.50557939914	6.92408002215	1.16299875398	0.935	1.13	-0.137	1.589	C4	FAAP100	N/A
2	28	0.72	B04	sample	sample	6.48318584071	6.75849731664	6.620841578675	0.27531147593	0.961	1.04	0.192	1.247	B4	KAT7	N/A
3	116	0.71	E20	sample	sample	7.16855345912	6.02069857697	6.594626018045	-1.14785488215	1.12	0.957	1.424	0	E20	APTX	N/A
1	40	0.71	B16	sample	sample	6.53652392947	6.44294003868	6.489731984075	-0.0935838907900006	0.996	1	0.654	0.766	B16	ASF1B	N/A
3	175	0.71	H07	sample	sample	6.36149312377	6.98776418242	6.674628653095	0.62627105865	0.992	1.11	0.048	1.37	H7	H3F3A	N/A
4	229	0.71	J13	sample	sample	6.88499184339	6.88626292467	6.88562738403	0.00127108127999964	1.01	1.04	0.879	0.536	J13	SPC25	N/A
4	279	0.71	L15	sample	sample	7.19192913386	6.64672364672	6.91932639029	-0.54520548714	1.06	1	1.218	0.193	L15	ORC1	N/A
4	303	0.7	M15	sample	sample	7.09910529938	7.18132716049	7.140216229935	0.0822218611100007	1.05	1.08	0.757	0.645	M15	ORC3	N/A
2	147	0.7	G03	sample	sample	6.71	7.47380952381	7.091904761905	0.76380952381	0.994	1.15	-0.068	1.466	G3	PHF20	N/A
4	203	0.7	I11	sample	sample	7.21666666667	7.22761904762	7.222142857145	0.0109523809500001	1.06	1.09	0.887	0.509	I11	PPP2R5C	N/A
3	196	0.69	I04	sample	sample	6.67299864315	6.78094302554	6.726970834345	0.10794438239	1.04	1.08	0.446	0.944	I4	TRIM28	N/A
2	62	0.69	C14	sample	sample	6.61573373676	6.84541062802	6.73057218239	0.22967689126	0.98	1.06	0.034	1.353	C14	L3MBTL3	N/A
2	109	0.69	E13	sample	sample	6.26850690088	6.84426229508	6.55638459798	0.5757553942	0.929	1.06	0.027	1.358	E13	H2AFZ	N/A
2	293	0.69	M05	sample	sample	7.23646209386	6.63821138211	6.937336737985	-0.59825071175	1.07	1.03	1.529	-0.147	M5	RIF1	N/A
1	263	0.68	K23	pos	pos	6.25573770492	7.54859611231	6.902166908615	1.29285840739	0.953	1.18	-0.749	2.116	NA	NA	NA
2	271	0.68	L07	sample	sample	7.59163591636	6.6119544592	7.10179518778	-0.97968145716	1.13	1.02	1.363	0.001	L7	TSPYL4	N/A
3	101	0.68	E05	sample	sample	7.71952535059	5.91503267974	6.817279015165	-1.80449267085	1.2	0.941	2.374	-1.017	E5	KDM6B	N/A
3	107	0.68	E11	sample	sample	6.54947368421	7.18004115226	6.864757418235	0.630567468050001	1.02	1.14	-0.218	1.574	E11	HMGN5	N/A
4	316	0.68	N04	sample	sample	7.60462427746	7.43050430504	7.51756429125	-0.17411997242	1.12	1.12	0.242	1.113	N4	CSNK2A1	N/A
3	90	0.68	D18	sample	sample	6.50627615063	6.49010989011	6.49819302037	-0.0161662605199995	1.01	1.03	0.816	0.536	D18	GSG2	N/A
2	260	0.68	K20	sample	sample	6.85154061625	6.94594594595	6.8987432811	0.0944053296999998	1.02	1.07	0.127	1.224	K20	DNTTIP1	N/A
3	222	0.67	J06	sample	sample	6.61446740859	7.11868390129	6.86657565494	0.504216492699999	1.03	1.13	-0.2	1.55	J6	HELLS	N/A
4	137	0.67	F17	sample	sample	6.70524296675	7.74903846154	7.227140714145	1.04379549479	0.988	1.17	-0.64	1.977	F17	RELA	N/A
3	330	0.67	N18	sample	sample	6.69473684211	7.06094808126	6.877842461685	0.36621123915	1.04	1.12	0.146	1.189	N18	CENPV	N/A
2	357	0.66	O21	sample	sample	7.27520759193	6.73389121339	7.00454940266	-0.54131637854	1.08	1.04	0.636	0.686	O21	RRP8	N/A
3	197	0.66	I05	sample	sample	6.46012269939	6.56458797327	6.51235533633	0.10446527388	1.01	1.04	0.262	1.057	I5	TNRC6C	N/A
1	273	0.66	L09	sample	sample	7.38333333333	6.37074303406	6.877038183695	-1.01259029927	1.13	0.994	1.338	-0.025	L9	BAZ2B	N/A
1	108	0.65	E12	sample	sample	6.73340832396	6.09375	6.41357916198	-0.63965832396	1.03	0.95	0.65	0.651	E12	NAP1L2	N/A
1	88	0.65	D16	sample	sample	7.01451027811	6.63850415512	6.826507216615	-0.376006122990001	1.07	1.04	1.294	0.004	D16	WBP2	N/A
4	130	0.65	F10	sample	sample	7.53397212544	6.89155555556	7.2127638405	-0.64241656988	1.11	1.04	0.99	0.303	F10	NEK2	N/A
1	147	0.64	G03	sample	sample	6.65815602837	6.90469798658	6.781427007475	0.24654195821	1.01	1.08	-0.065	1.354	G3	HIST1H3H	N/A
1	66	0.64	C18	sample	sample	6.70171149144	6.44262295082	6.57216722113	-0.259088540620001	1.02	1	0.83	0.458	C18	ASXL1	N/A
3	104	0.64	E08	sample	sample	6.75887573964	6.93032258065	6.844599160145	0.171446841010001	1.05	1.1	0.097	1.183	E8	ARID3C	N/A
2	123	0.64	F03	sample	sample	7.41467576792	7.16281628163	7.288746024775	-0.251859486290001	1.1	1.11	0.867	0.403	F3	ARID1A	N/A
4	54	0.64	C06	sample	sample	6.67406876791	6.82838283828	6.751225803095	0.15431407037	0.984	1.03	0.517	0.753	C6	PHC3	N/A
1	291	0.62	M03	sample	sample	6.78476527901	6.15475255302	6.469758916015	-0.63001272599	1.03	0.96	1.24	0	M3	MPG	N/A
2	158	0.62	G14	sample	sample	6.61900369004	7.25933831377	6.939171001905	0.640334623729999	0.981	1.12	-0.27	1.508	G14	KCNQ1	N/A
4	218	0.62	J02	sample	sample	6.62017291066	7.3127792672	6.96647608893	0.69260635654	0.976	1.1	0	1.235	J2	SOX10	N/A
1	343	0.62	O07	sample	sample	6.94579945799	6.25536062378	6.600580040885	-0.69043883421	1.06	0.976	1.23	0.001	O7	ESR1	N/A
4	256	0.61	K16	sample	sample	7.66254218223	7.11376404494	7.388153113585	-0.54877813729	1.13	1.07	0.667	0.562	K16	MCM10	N/A
4	186	0.61	H18	sample	sample	7.03552631579	6.59275521405	6.81414076492	-0.44277110174	1.04	0.993	1.12	0.102	H18	SPRTN	N/A
1	117	0.61	E21	sample	sample	7.01627033792	6.56963613551	6.792953236715	-0.44663420241	1.07	1.02	1.192	0.03	E21	UIMC1	N/A
3	44	0.61	B20	sample	sample	5.97302904564	6.23011363636	6.101571341	0.25708459072	0.931	0.991	-0.04	1.258	B20	PRMT5	N/A
1	201	0.61	I09	sample	sample	6.85610859729	6.39210747271	6.624108035	-0.46400112458	1.04	0.997	0.605	0.608	I9	SIRT5	N/A
2	54	0.6	C06	sample	sample	6.67873303167	6.78798586572	6.733359448695	0.109252834049999	0.99	1.05	0.08	1.119	C6	TBL1XR1	N/A
3	177	0.6	H09	sample	sample	7.0087804878	6.27673649394	6.64275849087	-0.73204399386	1.09	0.998	1.207	-0.009	H9	EIF6	N/A
3	327	0.6	N15	sample	sample	7.38506876228	6.44258064516	6.91382470372	-0.942488117120001	1.15	1.02	1.171	0.024	N15	BRD8	N/A
2	279	0.6	L15	sample	sample	6.31331877729	7.0340999207	6.673709348995	0.72078114341	0.936	1.09	-0.029	1.22	L15	HIST2H2AC	N/A
1	307	0.59	M19	sample	sample	6.94616419919	6.89439252336	6.920278361275	-0.0517716758300004	1.06	1.08	0.734	0.451	M19	H1FOO	N/A
1	46	0.59	B22	neg	neg	6.70760233918	6.19481765835	6.451209998765	-0.51278468083	1.02	0.966	0.53	0.642	NA	NA	NA
2	208	0.58	I16	sample	sample	7.21831735889	7.32615715823	7.27223725856	0.10783979934	1.07	1.13	-0.002	1.167	I16	MBD3L5	N/A
3	341	0.58	O05	sample	sample	7.33542976939	6.6255033557	6.980466562545	-0.70992641369	1.14	1.05	1.007	0.157	O5	SUV39H1	N/A
1	80	0.58	D08	sample	sample	6.93820933165	6.98976109215	6.9639852119	0.0515517604999998	1.06	1.09	0.007	1.154	D8	IWS1	N/A
4	86	0.58	D14	sample	sample	6.37045454545	7.28812199037	6.82928826791	0.917667444919999	0.939	1.1	-0.025	1.182	D14	TRAPPC12	N/A
1	325	0.58	N13	sample	sample	7.09866666667	6.66802721088	6.883346938775	-0.43063945579	1.08	1.04	0.517	0.638	N13	SMC1A	N/A
4	318	0.58	N06	sample	sample	8.25515743757	6.40759493671	7.33137618714	-1.84756250086	1.22	0.965	1.542	-0.388	N6	BOD1L2	N/A
3	355	0.57	O19	sample	sample	7.33677298311	6.3679154659	6.852344224505	-0.96885751721	1.14	1.01	1.141	0	O19	BRD9	N/A
3	212	0.56	I20	sample	sample	6.61877828054	5.88066604995	6.249722165245	-0.73811223059	1.03	0.935	0.645	0.471	I20	KAT6A	N/A
1	26	0.56	B02	sample	sample	6.62687969925	5.97239915074	6.299639424995	-0.65448054851	1.01	0.932	0.872	0.242	B2	SCMH1	N/A
4	222	0.56	J06	sample	sample	6.82142857143	7.38237965486	7.101904113145	0.56095108343	1.01	1.11	0	1.111	J6	APC	N/A
3	323	0.55	N11	sample	sample	7.45611156686	6.77712031558	7.11661594122	-0.678991251279999	1.16	1.08	0.719	0.383	N11	PCGF5	N/A
4	326	0.55	N14	sample	sample	7.4653784219	6.82212713936	7.14375278063	-0.64325128254	1.1	1.03	0.616	0.48	N14	ZWINT	N/A
3	65	0.55	C17	sample	sample	6.64	5.93575418994	6.28787709497	-0.70424581006	1.04	0.944	0.977	0.118	C17	ZNF451	N/A
4	248	0.54	K08	sample	sample	7.37232375979	6.86036036036	7.116342060075	-0.511963399430001	1.09	1.03	0.537	0.543	K8	DYNLL1	N/A
3	148	0.54	G04	sample	sample	6.64548494983	6.92430278884	6.784893869335	0.27881783901	1.04	1.1	0.492	0.587	G4	PADI3	N/A
2	58	0.54	C10	sample	sample	7.45314353499	6.18521594684	6.819179740915	-1.26792758815	1.1	0.955	1.205	-0.126	C10	HNRNPC	N/A
4	162	0.54	G18	sample	sample	7.50227894257	6.90955414013	7.20591654135	-0.59272480244	1.11	1.04	1.078	0	G18	PPARGC1A	N/A
3	162	0.54	G18	sample	sample	6.59563543004	6.23848878394	6.41706210699	-0.357146646099999	1.03	0.992	1.077	0	G18	CNOT8	N/A
2	307	0.54	M19	sample	sample	5.88738127544	6.92761394102	6.40749760823	1.04023266558	0.873	1.07	-0.538	1.614	M19	LIN28A	N/A
1	82	0.54	D10	sample	sample	6.87534626039	6.64922048998	6.762283375185	-0.226125770409999	1.05	1.04	0.84	0.234	D10	H2AFJ	N/A
1	333	0.53	N21	sample	sample	7.06666666667	7.24719101124	7.156928838955	0.18052434457	1.08	1.13	0.398	0.671	N21	MSL1	N/A
1	62	0.53	C14	sample	sample	6.94915254237	6.10737386805	6.52826320521	-0.84177867432	1.06	0.953	1.685	-0.618	C14	GSK3A	N/A
4	244	0.53	K04	sample	sample	7.31321540062	7.72051282051	7.516864110565	0.40729741989	1.08	1.16	0.068	0.994	K4	GLTSCR1L	N/A
3	142	0.53	F22	neg	neg	7.05472103004	6.6973125884	6.87601680922	-0.35740844164	1.1	1.07	1.151	-0.089	NA	NA	NA
1	175	0.53	H07	sample	sample	7.11380880121	6.28416666667	6.69898773394	-0.82964213454	1.08	0.98	1.492	-0.435	H7	PADI1	N/A
1	283	0.52	L19	sample	sample	7.06454316848	7.1523929471	7.10846805779	0.0878497786199999	1.08	1.12	0.044	1.004	L19	NAP1L5	N/A
2	340	0.52	O04	sample	sample	7	7.06831683168	7.03415841584	0.0683168316799998	1.04	1.09	0.257	0.781	O4	SIRT4	N/A
1	354	0.52	O18	sample	sample	6.39510818438	7.2109375	6.80302284219	0.81582931562	0.975	1.12	-0.822	1.86	O18	CENPO	N/A
1	302	0.52	M14	sample	sample	7.22817764165	6.04280155642	6.635489599035	-1.18537608523	1.1	0.942	2.318	-1.281	M14	DOT1L	N/A
1	198	0.51	I06	sample	sample	6.56756756757	6.41764705882	6.492607313195	-0.14992050875	1	1	0.414	0.614	I6	UHRF2	N/A
3	282	0.51	L18	sample	sample	6.62514156285	6.53364632238	6.579393942615	-0.0914952404699996	1.03	1.04	0.578	0.447	L18	MRPL44	N/A
3	352	0.51	O16	sample	sample	7.14772727273	6.41875825627	6.7832427645	-0.72896901646	1.11	1.02	0.98	0.034	O16	BAHCC1	N/A
2	33	0.5	B09	sample	sample	6.60732323232	6.31984334204	6.46358328718	-0.287479890279999	0.979	0.976	0.264	0.74	B9	HIST1H1A	N/A
2	353	0.5	O17	sample	sample	7.63215590743	6.32675289312	6.979454400275	-1.30540301431	1.13	0.977	1.95	-0.949	O17	ASZ1	N/A
3	58	0.5	C10	sample	sample	6.68844221106	5.93816254417	6.313302377615	-0.75027966689	1.04	0.944	1.118	-0.116	C10	TICRR	N/A
1	71	0.5	C23	pos	pos	5.9185840708	7.03677342823	6.477678749515	1.11818935743	0.902	1.1	-0.756	1.754	NA	NA	NA
2	338	0.49	O02	sample	sample	6.734	6.82516339869	6.779581699345	0.09116339869	0.998	1.05	0.004	0.983	O2	CHD3	N/A
1	315	0.49	N03	sample	sample	7.39161676647	6.0206185567	6.706117661585	-1.37099820977	1.13	0.939	1.449	-0.472	N3	GTF2H5	N/A
2	286	0.48	L22	neg	neg	7.39252336449	6.35683942226	6.874681393375	-1.03568394223	1.1	0.982	1.621	-0.664	NA	NA	NA
1	154	0.48	G10	sample	sample	6.54685777288	7.09049429658	6.81867603473	0.5436365237	0.998	1.11	-0.005	0.96	G10	PARP14	N/A
2	179	0.48	H11	sample	sample	7.46350364964	6.44177018634	6.95263691799	-1.0217334633	1.11	0.995	0.216	0.735	H11	SIRT6	N/A
2	45	0.47	B21	sample	sample	6.42465753425	6.38619402985	6.40542578205	-0.0384635043999992	0.952	0.986	-0.123	1.063	B21	BMI1	N/A
4	65	0.47	C17	sample	sample	6.8023255814	6.34646374217	6.574394661785	-0.45586183923	1	0.956	0.753	0.184	C17	ELK4	N/A
3	43	0.46	B19	sample	sample	6.29886246122	5.97890818859	6.138885324905	-0.31995427263	0.982	0.951	0.619	0.311	B19	MBD3	N/A
3	55	0.46	C07	sample	sample	6.97123681687	5.93181818182	6.451527499345	-1.03941863505	1.09	0.943	1.454	-0.526	C7	SIRT1	N/A
4	64	0.46	C16	sample	sample	6.5	6.73804100228	6.61902050114	0.23804100228	0.958	1.01	0.074	0.847	C16	MCM2	N/A
1	155	0.46	G11	sample	sample	6.85817060637	6.46219281664	6.660181711505	-0.39597778973	1.05	1.01	0.788	0.131	G11	IGF2	N/A
2	61	0.46	C13	sample	sample	6.42005958292	6.36571952337	6.392889553145	-0.0543400595499994	0.951	0.983	0.676	0.242	C13	UBN1	N/A
4	135	0.45	F15	sample	sample	7.19695044473	6.65223880597	6.92459462535	-0.54471163876	1.06	1	1.092	-0.183	F15	BECN1	N/A
2	59	0.45	C11	sample	sample	7.0119047619	5.96963761019	6.490771186045	-1.04226715171	1.04	0.922	0.632	0.272	C11	WDR61	N/A
3	82	0.45	D10	sample	sample	6.25288053366	6.62291169451	6.437896114085	0.37003116085	0.975	1.05	0	0.894	D10	HIST1H2AK	N/A
1	209	0.45	I17	sample	sample	7.04190919674	6.61814914645	6.830029171595	-0.423760050289999	1.07	1.03	0.783	0.111	I17	KDM4A	N/A
3	74	0.45	D02	sample	sample	6.64353665361	6.39376770538	6.518652179495	-0.24976894823	1.04	1.02	0.635	0.258	D2	ELP3	N/A
1	233	0.45	J17	sample	sample	6.58790593505	7.48127978216	7.034592858605	0.89337384711	1	1.17	-0.226	1.118	J17	RING1	N/A
1	342	0.44	O06	sample	sample	7.32457142857	5.88023512123	6.6024032749	-1.44433630734	1.12	0.917	1.636	-0.761	O6	TET2	N/A
2	93	0.44	D21	sample	sample	7.2582480091	6.43932038835	6.848784198725	-0.81892762075	1.08	0.994	0.789	0.085	D21	KDM4C	N/A
4	207	0.44	I15	sample	sample	7.12686038271	6.95836734694	7.042613864825	-0.16849303577	1.05	1.05	0.679	0.192	I15	PRPF4B	N/A
1	34	0.43	B10	sample	sample	6.5338882283	6.14748201439	6.340685121345	-0.38640621391	0.996	0.959	0.505	0.363	B10	GTF2H4	N/A
1	54	0.43	C06	sample	sample	6.16085790885	6.57384987893	6.36735389389	0.41299197008	0.939	1.03	0.008	0.857	C6	PRDM6	N/A
1	272	0.43	L08	sample	sample	7.4531085353	6.2974036192	6.87525607725	-1.1557049161	1.14	0.982	1.112	-0.247	L8	KANSL3	N/A
2	56	0.43	C08	sample	sample	6.42996108949	6.47227722772	6.451119158605	0.0423161382300004	0.953	1	-0.034	0.896	C8	HJURP	N/A
3	245	0.43	K05	sample	sample	7.09261083744	6.41587301587	6.754241926655	-0.67673782157	1.11	1.02	0.854	0	K5	NUP37	N/A
2	160	0.43	G16	sample	sample	7.19940915805	6.75561097257	6.97751006531	-0.44379818548	1.07	1.04	0.776	0.077	G16	TIMELESS	N/A
3	105	0.43	E09	sample	sample	6.29202279202	7.04657534247	6.669299067245	0.75455255045	0.981	1.12	-0.437	1.289	E9	PIWIL4	N/A
1	248	0.43	K08	sample	sample	6.8622327791	6.92354533153	6.892889055315	0.0613125524299996	1.05	1.08	-0.007	0.859	K8	HIST1H4E	N/A
3	26	0.43	B02	sample	sample	6.03213296399	6.33577614923	6.18395455661	0.30364318524	0.94	1.01	0.011	0.84	B2	AAAS	N/A
1	276	0.42	L12	sample	sample	6.91108404385	6.29046563193	6.60077483789	-0.62061841192	1.05	0.981	0.33	0.513	L12	SMARCA4	N/A
